total games = 1000
initial weights =  [0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]
initial mu =  0.01
every 250 games mu change 0.2

[-0.06531114703635625, -0.06531114703635625, 0.034566680189084965, 0.12101269149893566, 0.13527043040952982, 0.12918586639678362, -0.08457262598238394, 0.12753486715861265, 0.052698841075155406]
[-0.0006034776516417773, -0.0006034776516417773, 0.034566680189084965, 0.12377763503784495, 0.14474483349028464, 0.17298240494881628, -0.06979830762661406, 0.13388892032578598, 0.05463394080778256]
[0.04167559561032274, 0.04167559561032274, 0.03552344810970195, 0.12473440295846193, 0.15061177657850727, 0.2056710370504011, -0.057767089615596005, 0.13434740930347225, 0.05463394080778256]
[0.05897050255163967, 0.05897050255163967, 0.0462324515469232, 0.13445213656835275, 0.15574686962484224, 0.21072395827106902, -0.04994421415049445, 0.1389466488791359, 0.0581412515639394]
[0.07685593754426688, 0.07685593754426688, 0.0462324515469232, 0.13445213656835275, 0.15574686962484224, 0.22674422665029434, -0.04584756909968726, 0.144908460543345, 0.0581412515639394]
[0.09716710902120211, 0.09716710902120211, 0.05773750539479918, 0.14423487409676666, 0.16278191519023788, 0.2344847448614818, -0.0442169129621712, 0.1476944631827938, 0.05761464046938663]
[0.11780736593223648, 0.11780736593223648, 0.06898691645229074, 0.15435375668188386, 0.16592971323000533, 0.2401433031177806, -0.0442169129621712, 0.15011422449098688, 0.06327319872568545]
[0.12624467413394086, 0.12624467413394086, 0.07660966517771002, 0.16128098258797854, 0.16826290750588221, 0.24226021636569078, -0.045766066736757434, 0.1533970332838338, 0.062454892548357795]
[0.14249424515092637, 0.14249424515092637, 0.08368868985789131, 0.1683600072681598, 0.17178451420996638, 0.24767674003801926, -0.04400786675765986, 0.1554699139496496, 0.06813987214361354]
[0.15077693874857248, 0.15077693874857248, 0.08774024203071565, 0.17241155944098416, 0.17363071470754746, 0.2504376379039013, -0.03995631458483553, 0.1567605682565919, 0.07052388409156367]
[-0.014936027203600719, -0.014936027203600719, -0.010119800978092255, 0.12262029387803146, 0.15129703087618376, 0.1665641288479244, -0.059620416454372674, 0.1561205022094745, 0.06133515257418497]
[-0.08553371736548757, -0.08553371736548757, -0.006924132228982339, 0.11829281784397282, 0.13175558328062797, 0.1192953097985405, -0.06491749300133538, 0.14644159180173752, 0.05859593895283438]
[-0.04632902563309775, -0.04632902563309775, -0.006924132228982339, 0.11829281784397282, 0.13175558328062797, 0.1515032171016464, -0.0625451648640166, 0.14881391993905632, 0.06929184139297885]
[-0.04045261671358644, -0.04045261671358644, -0.00682719481438886, 0.12173232350772259, 0.12729556783763116, 0.1618200262439085, -0.07184844024059037, 0.1525473804846558, 0.062056053074313215]
[-0.0804908510825172, -0.0804908510825172, -0.013034435092368695, 0.11778694155336226, 0.1109787194130285, 0.13816621242965027, -0.09024423196861348, 0.13876461652381822, 0.05369909350311993]
[-0.02727164683390789, -0.02727164683390789, -0.012481930355102725, 0.11732198195379351, 0.1436348107120811, 0.1381592161605885, -0.08445566150349035, 0.14689702844103078, 0.057460024229744354]
[0.025097477984072, 0.025097477984072, -0.012481930355102725, 0.11894672204722957, 0.1489512718322491, 0.1752390606933748, -0.0807299416377097, 0.15347178601026723, 0.06162326967124078]
[0.015187198308719483, 0.015187198308719483, -0.013364620959016067, 0.11806403144331623, 0.14035691479380405, 0.17301592639160232, -0.08961824744469526, 0.15640986319815559, 0.05733521312318427]
[0.012357565686704469, 0.012357565686704469, -0.013401869206065753, 0.11506024921338243, 0.12320851555277382, 0.17558713416688052, -0.09505298461005533, 0.152612239898991, 0.04874814493282941]
[-0.01561491980737404, -0.01561491980737404, -0.009364809453162487, 0.11323157385141672, 0.10593479478910564, 0.16246660261345258, -0.11018138149331135, 0.15670483552900805, 0.037847413651416625]
[-0.016179179363201377, -0.016179179363201377, -0.009194673330091704, 0.11636329074102043, 0.114833471206558, 0.1494285697607595, -0.12175709841639223, 0.16588858310692067, 0.033464291222801604]
[-0.07855577687414142, -0.07855577687414142, -0.009400259241824643, 0.11263719094507281, 0.07514274361669149, 0.1306912830179282, -0.14411010036558108, 0.14313624447144688, 0.027403898511593403]
[-0.07629042939279261, -0.07629042939279261, -0.008104185361896754, 0.11319301891342662, 0.07944576526158266, 0.12524453801014046, -0.16429362802706068, 0.12976834371156257, 0.020592806842729117]
[-0.03292242547168496, -0.03292242547168496, -0.008689931378001147, 0.11575181168142912, 0.1129167576076074, 0.11676350576611884, -0.16866985525894662, 0.14857200134049742, 0.01714606063200763]
[-0.03412282465655496, -0.03412282465655496, -0.00881885915349233, 0.11569460031472341, 0.12098582211471978, 0.08942671048053874, -0.16888673587731426, 0.16522824675128425, 0.02345226644639587]
[-0.011213646814546457, -0.011213646814546457, -0.005721895188331576, 0.11706175574021105, 0.11937199200341822, 0.11281596564645606, -0.15817131628538023, 0.16555643128307126, 0.02498430640950374]
[0.0048934144517171745, 0.0048934144517171745, -0.005721895188331576, 0.11706175574021105, 0.11937199200341822, 0.1289230269127197, -0.15280229586329236, 0.16555643128307126, 0.02498430640950374]
[0.007518132139335726, 0.007518132139335726, -0.001373087827837168, 0.11619534549319534, 0.10780844604336103, 0.14138561653850434, -0.1606054707521547, 0.16281344481764684, 0.01996985863947647]
[-0.007711170416921271, -0.007711170416921271, -0.0032177446111644635, 0.1145319494154558, 0.09840417172277655, 0.13060076462592682, -0.1585478246257184, 0.16975638758801131, 0.02504067639826471]
[-0.054323265601366515, -0.054323265601366515, -0.004078966203508118, 0.11757292895706156, 0.08128011429580015, 0.09406674798842136, -0.18271095480690674, 0.15649560663523215, 0.01605721577533988]
[-0.11997204870465013, -0.11997204870465013, -0.004078966203508118, 0.1166592768100338, 0.03877672371761039, 0.07231216241851336, -0.18918177090590457, 0.15281641465664889, 0.013012414679677457]
[-0.023430847713945265, -0.023430847713945265, -0.0028873310491520253, 0.11997297485340053, 0.10803522034524408, 0.08998343592037246, -0.1879193859054314, 0.17191003994813206, 0.013740431143785837]
[-0.006104201556558792, -0.006104201556558792, -0.0028873310491520253, 0.12234314760441402, 0.12472110445679849, 0.08917319986022658, -0.19535683463374615, 0.16511833088585148, 0.014944874985292752]
------------ Player 1 won 162 times ------------
------------ Player 2 won 18 times ------------
------------ There where 70 draws ------------
[-0.03187361995940508, -0.03187361995940508, 0.07944043199738605, 0.13938813829238947, 0.0675688312647311, 0.0074643853521832865, -0.17474261118554613, 0.07662121798937237, -0.024956784966568998]
[-0.05696998583705911, -0.05696998583705911, 0.09800824889827174, 0.13666438474198528, 0.1087339389141957, -0.20746010497916315, -0.06029916885563873, 0.017438213398458118, 0.05861394581992674]
[-0.016994728289183726, -0.016994728289183726, 0.15468897490157946, 0.1708556939008434, -0.07384890412485126, -0.1785880907311162, -0.05135957320123753, -0.03435901066638304, 0.10393934208197464]
[-0.0038569602467151383, -0.0038569602467151383, 0.06664678172049272, 0.03916696689940978, 0.035311365746578685, -0.1785880907311162, 0.0521121265426186, -0.11541112534659674, 0.10345967125614017]
[0.2765246253633637, 0.2765246253633637, 0.06664678172049272, 0.3296229996564699, 0.03505806614749164, -0.18391095009145342, 0.061426674892338724, -0.12497897329540392, 0.10345967125614017]
[-0.014747199450624093, -0.014747199450624093, -0.09380119747026947, 0.21834623148075064, -0.2214595382968633, -0.18209095164663994, 0.14199742136257676, -0.24286647741665782, 0.115113061413083]
[-0.08725120661919814, -0.08725120661919814, -0.06809024442847834, 0.21834623148075064, -0.3563221830280267, -0.18209095164663994, 0.043192023440250735, -0.35312232901282176, 0.07418376031228352]
[0.21833523820344397, 0.21833523820344397, -0.057453754424011017, 0.22488505370081582, -0.07524969228293367, -0.18209095164663994, 0.043192023440250735, -0.350261526988132, 0.07418376031228352]
[0.20808338727023312, 0.20808338727023312, -0.12437954147829343, 0.22488505370081582, 0.027711567631272457, -0.18209095164663994, 0.10184718781632579, -0.347873828263876, 0.1033935778637552]
[0.11207854269623756, 0.11207854269623756, -0.1868916453446955, 0.22732641990712954, -0.01066390548894832, -0.18209095164663994, 0.09959173358514821, -0.4133542339087142, 0.1404466711960627]
[0.03683980785304788, 0.03683980785304788, -0.2690384142723982, 0.20157761108318986, -0.011542532812656605, -0.21579144087438543, 0.10679918699796662, -0.36691463168999017, 0.21182892700328068]
[0.2895876247980174, 0.2895876247980174, -0.2690384142723982, 0.20157761108318986, 0.23034300476503067, -0.21579144087438543, 0.19104845931295644, -0.29352763874228255, 0.21182892700328068]
[0.1743648517674407, 0.1743648517674407, -0.30927270972491067, 0.20157761108318986, 0.21350073963478866, -0.26891313459089267, 0.18663048490550346, -0.31036990387252456, 0.19026360112333046]
[-0.013577218615191688, -0.013577218615191688, -0.3019207608972374, 0.20157761108318986, 0.11136892372070481, -0.34040188967673135, 0.19363360106753486, -0.3995269170153643, 0.24529245257784174]
[0.31206373413784905, 0.31206373413784905, -0.30267896227360275, 0.20157761108318986, 0.4248213565486776, -0.34040188967673135, 0.19363360106753486, -0.3995269170153643, 0.35762407578322747]
[0.28746063301094466, 0.28746063301094466, -0.31004093346302547, 0.20157761108318986, 0.4248213565486776, -0.3302838567201209, 0.19363360106753486, -0.3995269170153643, 0.3708439953494528]
[0.0508090870069638, 0.0508090870069638, -0.34832592174100246, 0.2671927291588048, 0.30839117926168325, -0.5947755320213055, 0.2119140678543846, -0.4305077036659847, 0.3876994072450093]
[-0.1380518864976994, -0.1380518864976994, -0.23524310840568188, 0.4416211768569479, 0.06567974732094717, -0.9287374242915902, 0.3461514431541556, -0.5079146430369329, 0.5240700936370629]
[0.20993638300393233, 0.20993638300393233, -0.17697661509116613, 0.4416211768569479, 0.35540152350806314, -0.9287374242915902, 0.40441793646867136, -0.3924554499982099, 0.5823365869515786]
[-0.28532038069457216, -0.28532038069457216, -0.14412317215367115, 0.49989185249453194, -0.12514995427319917, -1.1837380971651867, 0.6365973744980281, -0.7049098127530782, 0.9142328507061257]
[0.12714096259338697, 0.12714096259338697, -0.15429077789585027, 0.49989185249453194, 0.2974789947569392, -1.1837380971651867, 0.784252094669527, -0.5674226983237585, 1.0618875708776245]
[0.013851120417878626, 0.013851120417878626, -0.15429077789585027, 0.49989185249453194, 0.20818388301969787, -1.325266006154423, 1.118941181547276, -0.5856268842022896, 1.134025408652651]
[-0.0756380146666198, -0.0756380146666198, -0.14820850066936264, 0.5115118103716042, 0.08245631888094969, -1.5904870232927344, 1.6394455363892535, -1.0963711667414442, 1.5601974636459695]
[0.15925034652444825, 0.15925034652444825, -0.14820850066936264, 0.5115118103716042, 0.30062340969756945, -1.5904870232927344, 1.6394455363892535, -1.0963711667414442, 1.5601974636459695]
[0.005139061393461153, 0.005139061393461153, -0.14820850066936264, 0.5115118103716042, 0.14097922400622198, -1.5904870232927344, 1.5367046796352621, -1.3277620134555173, 1.5088270352689739]
[0.06311298063128058, 0.06311298063128058, -0.06126535606726714, 0.5509771752495133, 0.1712757834749764, -1.6401919639363454, 2.2846810525628727, -1.6168617389603486, 2.229404133530392]
[-0.26325024152077153, -0.26325024152077153, 0.019176244895931373, 0.761763021267685, -0.10196542047098275, -1.8996156329638343, 2.823935442027928, -2.359070857210583, 2.479670595409889]
[-0.3171620135676815, -0.3171620135676815, 0.019176244895931373, 0.7516534144760381, 0.27405550583163907, -1.954812985267403, 2.9895038874985485, -2.794536477227342, 2.9471306225272524]
[-0.009788025914947221, -0.009788025914947221, 0.0767232924057473, 1.2004961780122234, -0.038695070766921295, -1.9409700357553843, 3.6634748921217235, -3.3827659168513056, 3.710656722415403]
[-0.08765375840978604, -0.08765375840978604, 0.05629219417429999, 1.2060225834367637, -0.1538787131638575, -1.9464868718854225, 3.6634748921217235, -3.3827659168513056, 3.710656722415403]
[-0.07966587638846856, -0.07966587638846856, 0.2789624367617134, 1.4414798796009654, -0.8787808647161515, -1.9706764625217277, 4.298892574147632, -4.679065809025488, 4.896523344193039]
[-0.773980238766911, -0.773980238766911, 0.10232765746012007, 0.6550641648228447, -1.4391024998268351, -1.947160824374347, 4.34850860607569, -5.161705595197745, 5.175464504950522]
[-1.577830067958741, -1.577830067958741, 0.17290841769210286, 0.6170725698424298, -1.3691103863178458, -2.0091648346223363, 4.980599058297589, -5.538604648662151, 6.1014245930375095]
[-1.0544674607496423, -1.0544674607496423, 0.1094066262146786, 0.44271108812731674, -0.6324937441428962, -2.0091648346223363, 6.386592137535079, -6.869209193091046, 6.316246528990174]
[0.17092832461494636, 0.17092832461494636, 0.33430132347899777, 1.7463836406619562, -1.0804596214843574, -2.0028996873520177, 7.004554215045531, -8.800342039251056, 8.409994619144566]
[0.910202699523762, 0.910202699523762, 1.0429495266904747, 1.221170208909842, -1.091261535744752, -2.193845673613837, 7.24950805955643, -11.467093106760183, 9.943146732695437]
[-0.6081664321607947, -0.6081664321607947, 0.17586332950727152, 0.2905075720816691, -1.4164987076200337, -2.6010403924065586, 7.395627386888829, -11.874287825552905, 9.943146732695437]
[-0.7590900504681988, -0.7590900504681988, 0.4656393259469492, 0.07217976864450315, -1.2961190210028715, -2.1901888946240846, 9.551002313377058, -13.065585157831675, 10.566438403904591]
[-1.5141681877094788, -1.5141681877094788, 0.6038131291392858, -1.1141897613527043, -1.1713590474736821, -2.1901888946240846, 9.817869219367019, -13.635802289092258, 10.823757903320278]
[0.3475016216074886, 0.3475016216074886, 0.3194094491080236, 0.7117930688860241, -0.9554201060324585, -2.2392635996673973, 10.461168974612345, -13.61741587019062, 13.180558744900626]
[-3.6329623854219446, -3.6329623854219446, -0.7061888600430003, -0.9346312278897457, -1.1586913434260153, -2.2392635996673973, 11.041559946327594, -15.558932201317901, 14.018898069753043]
[-0.011425614329850398, -0.011425614329850398, -0.7061888600430003, -0.9346312278897457, -1.1586913434260153, -2.2392635996673973, 10.919840551305796, -17.51017232951547, 20.357486052856263]
[-3.625028467463803, -3.625028467463803, -0.7061888600430003, -0.8233815489860447, -1.0972351963372728, -2.1145726842096706, 10.819039060338522, -19.535821549113532, 21.054078230432655]
[-2.2378264263304075, -2.2378264263304075, -0.7061888600430003, 0.1877908117193347, -1.0972351963372728, -2.210275066593627, 11.258368025748613, -20.17045585745199, 21.054078230432655]
[2.363847161196589, 2.363847161196589, -0.20724864421845932, 0.1001773582293892, 1.5290234122329565, -2.5246660042533504, 11.80457662201093, -21.034617781629798, 25.814045120628023]
[-1.3872662794888182, -1.3872662794888182, -4.183850834629125, -0.19650758312762887, 2.231740301189141, -4.200809729773076, 11.192969013755219, -26.28084410485791, 30.773445041469223]
[-2.696220181967091, -2.696220181967091, -3.1929740663989272, 1.139424854624652, 2.6328738030997383, -3.5659422612005653, 9.436458717181013, -32.408126584211544, 42.22496119094638]
[-3.3297313961793846, -3.3297313961793846, -2.2899897257481374, 1.139424854624652, 1.7012041473258088, -3.64276244656043, 9.436458717181013, -32.340732073614994, 42.27379433332039]
[-2.168547706514253, -2.168547706514253, -1.593965354398215, 1.139424854624652, 1.6875583052075003, -2.8381408280918716, 10.162982247222738, -33.376218745118265, 42.27379433332039]
[-1.7432333744648698, -1.7432333744648698, -1.3680948070001184, 1.8102070921279312, 1.8427221173893056, -5.4264363558412905, 13.985881142597117, -32.7630530760503, 49.6683880130818]
[1.3612181121697224, 1.3612181121697224, -1.1839497233536636, 1.8102070921279312, 2.3286488696208867, -3.2631067547241184, 13.601526846161773, -30.101559999592876, 51.36051121862158]
[-1.7785650881010802, -1.7785650881010802, 2.785334575453841, 6.036943306103378, -2.968679835726454, -6.273697422930322, 22.15355897873495, -33.750914835246505, 51.12671742602596]
[-1.7654936410781916, -1.7654936410781916, 4.6984413963453715, 5.67743412091645, -5.209541273938694, -4.565760214690345, 22.212110375471898, -35.75748664585221, 53.563300990039025]
[-8.086572933020493, -8.086572933020493, 3.746821653120153, 3.6251832263404324, -8.270661127871834, -4.565760214690345, 23.549694022177345, -34.6497067533405, 53.563300990039025]
[0.9983809994318622, 0.9983809994318622, 5.956179098979049, 8.786842284335325, -8.159798469084603, -1.7426719009215081, 26.673895187011876, -38.85677577932937, 58.32543790686638]
[-6.922105115222635, -6.922105115222635, 7.061628646567982, 9.257540882251757, -16.430474565739832, -1.7426719009215081, 23.56303455087728, -41.967636415463964, 57.38193263006927]
[1.4390534707529001, 1.4390534707529001, 7.061628646567982, 9.257540882251757, -9.747636842758071, -1.7426719009215081, 23.56303455087728, -41.967636415463964, 60.43605534822992]
[-7.369734858553638, -7.369734858553638, 8.279686212810416, 8.741412779317102, -18.996348651992548, -0.5677936878926, 27.747297693449685, -47.27948200772113, 68.42729087346412]
[-7.195550589649767, -7.195550589649767, 10.224572942633646, 4.404633357512447, -17.331564599310116, -0.5677936878926, 34.104360181834835, -53.26145380836973, 76.72315628486018]
[-2.4768124229205437, -2.4768124229205437, 12.240817012345168, 3.853125445628133, -17.489395131390772, -1.9438391718528405, 35.74280994260185, -56.98603217395829, 85.70139741427421]
[-8.145491318874985, -8.145491318874985, 18.532736806471096, -21.86144878376782, -1.8172586312826011, -1.9438391718528405, 40.082540025749594, -65.40649807315293, 103.83980395914658]
[-13.819496657535748, -13.819496657535748, 22.483203788588867, -41.516792895367786, 3.212692396284723, -0.8166426649855745, 42.67842019652983, -91.37739343780392, 136.56611397053717]
[9.0438143435596, 9.0438143435596, 22.483203788588867, -31.134229874198425, 5.68737771136162, -0.8166426649855745, 47.21127696490023, -94.69221044079046, 150.76178170068516]
[-13.780715968336361, -13.780715968336361, 25.37737080801461, -55.17074848319388, 5.291140521009783, -0.9417930535475381, 31.59908323682173, -113.91702949396793, 184.82014881736737]
[-9.90033795124139, -9.90033795124139, 26.212105073291973, -60.40175996172502, 9.15684764460275, 1.7018763491639821, 27.96967577581505, -109.67324595798804, 196.1286050767803]
[-15.641304583411486, -15.641304583411486, 26.212105073291973, -67.39898358462017, 9.15684764460275, 1.7018763491639821, 27.96967577581505, -109.67324595798804, 196.1286050767803]
[-48.56808603098571, -48.56808603098571, 21.569119001298336, -95.68277896020076, 9.15684764460275, -2.941109722829655, 27.96967577581505, -109.67324595798804, 196.1286050767803]
[-6.520923272921198, -6.520923272921198, 21.569119001298336, -64.70588226202256, 9.15684764460275, 2.0967793127088648, 27.96967577581505, -99.86946636744106, 199.5521205252679]
[6.3994711940569315, 6.3994711940569315, 21.569119001298336, -67.14369718298626, 11.86683848528699, 7.036277578092411, 28.609530840997685, -101.6735194569409, 203.37949698668206]
[0.8232653796348499, 0.8232653796348499, 22.940219238990572, -90.2749638945351, 20.084045704011483, -28.210763393783484, 29.298600107871476, -111.65635326283909, 228.78914763097478]
[-6.5733196283825635, -6.5733196283825635, 16.01105829097164, -97.2889687665504, 22.582728939025923, -37.93147618129669, 35.58125233096313, -118.45406390853512, 241.24011203710805]
[-3.7815300601021775, -3.7815300601021775, 15.660485910359405, -102.53479430632935, 22.09974616082303, -41.40561910955879, 59.01838026610026, -108.92884910865936, 252.26720892110237]
[-17.535503659446537, -17.535503659446537, 11.055386706552518, -110.90286432548015, 22.09974616082303, -52.76496374565548, 52.55082949211996, -108.92884910865936, 256.65922074262664]
[-38.84143364155356, -38.84143364155356, 3.500034738316667, -123.71262360749442, 20.027437995442277, -53.8018170132709, 54.88060732172303, -105.22710620422791, 262.5584598939327]
[7.31889998747171, 7.31889998747171, 9.98950395018151, -113.17775730653277, 28.0774864237914, -31.809528440595383, 64.95564084540406, -131.18171414212904, 299.0124518595297]
[-42.509431239154274, -42.509431239154274, 9.98950395018151, -116.41161290037374, 28.0774864237914, -78.4040040733804, 48.3461971031954, -134.41556973597002, 299.0124518595297]
[-39.20741385690101, -39.20741385690101, 9.98950395018151, -125.32585748344576, 28.0774864237914, -72.30401879790146, 62.914033700366545, -140.06864575988425, 305.7974159745485]
[-2.1212385467113073, -2.1212385467113073, 15.576192274416107, -144.10896014528822, 27.51564882161724, -58.233807912431864, 108.88802823881514, -117.90085888347753, 328.3003175918832]
[-3.8609933846405724, -3.8609933846405724, 20.430849421722023, -134.15247421954163, 27.51564882161724, -81.45015721218617, 114.85164992546163, -131.41439747189128, 319.8013993568551]
[-38.35202731139452, -38.35202731139452, 20.430849421722023, -146.49890461480007, 27.51564882161724, -92.09126555428898, 118.02812560749891, -146.72904408487844, 322.03466581241565]
[-35.39955337213604, -35.39955337213604, 28.83193899342689, -148.0974017466002, 25.575209813131266, -101.96862100139725, 167.76906265551324, -198.0873464156798, 344.5119226722936]
[3.9835116392130345, 3.9835116392130345, 28.83193899342689, -132.18273681897494, 30.113767618748803, -90.24221774839714, 170.9206791066946, -216.47791630028593, 388.84038064230367]
[-0.4118270787307008, -0.4118270787307008, 28.83193899342689, -132.18273681897494, 30.113767618748803, -101.80786961372067, 178.86704309586958, -222.85714711945252, 388.84038064230367]
[-32.54359798895056, -32.54359798895056, 28.83193899342689, -143.46379108132487, 30.113767618748803, -110.28665967075153, 168.15645279246297, -234.13820138180245, 389.9312529707928]
[5.213364044774563, 5.213364044774563, 50.04416562399158, -140.83953669448243, 38.00467803930357, -106.64306128045901, 317.5130781939717, -307.57970688564427, 406.698312460304]
[-61.47508844280475, -61.47508844280475, 50.04416562399158, -202.9380875736542, 38.00467803930357, -106.64306128045901, 317.5130781939717, -329.8091910481707, 406.698312460304]
[-5.5933611243134465, -5.5933611243134465, 85.30857753690493, -225.95025696952075, 75.31321284143985, -75.4335046137119, 382.0791155712546, -412.4953074365139, 509.026352024658]
[-35.259720906461574, -35.259720906461574, 82.52900073460555, -363.0035388434004, 132.14514975824292, -155.70276726456615, 456.19597576801544, -567.19264388382, 681.6094324890538]
[-53.932930888308206, -53.932930888308206, 82.52900073460555, -363.0035388434004, 132.14514975824292, -221.0624781023636, 579.1083837914374, -619.229425429525, 681.3717843397918]
[-142.02772367672353, -142.02772367672353, 82.52900073460555, -396.02858530751985, 132.14514975824292, -255.16119244966822, 579.1083837914374, -664.0186064946117, 714.4610662450132]
[-268.6282976263002, -268.6282976263002, 86.63417990892377, -506.47636276999697, 124.62576477910423, -235.1298718877659, 575.0314604338273, -823.177605251119, 726.5546588144146]
[-10.335547215261954, -10.335547215261954, 71.0737310150802, -552.604741831297, 124.62576477910423, -2.559782698350716, 593.2074140311465, -832.5850864697759, 886.1381687953321]
[-96.38716908778312, -96.38716908778312, 71.0737310150802, -551.168309526007, 124.62576477910423, -35.60296481870664, 580.9794590224129, -914.6520490023532, 886.1381687953321]
[-85.15901078677399, -85.15901078677399, 87.42793075399905, -512.3260941451164, 124.62576477910423, -50.049538750499565, 578.0346998815807, -1084.1100057555477, 1154.9909379134458]
[-59.215487940797914, -59.215487940797914, 80.17537310195779, -463.0320771636494, 141.26866761752314, -56.002570756259715, 560.994542265778, -1132.0835353626003, 1329.0630571861282]
[30.420226397800413, 30.420226397800413, 61.351076974625194, -400.1086097269073, 154.02145491954957, -12.74471117746058, 590.8731137119775, -1118.359696050196, 1388.253851491272]
[-18.635225568353427, -18.635225568353427, 22.10466747731003, -407.950331324008, 159.58227562173818, -147.1550677856117, 539.9079185487137, -1154.7018033879344, 1470.8632566619249]
[-76.11804686288332, -76.11804686288332, 75.73452989012011, -320.46348558251276, 165.28247153445795, -206.76393183208486, 551.1546627118261, -1212.2605900273861, 1535.1097359626565]
[4.32565602652941, 4.32565602652941, 115.54857058182508, -302.0175413588873, 165.28247153445795, -264.1248494395195, 669.0976106843357, -1274.5628217779856, 1617.8105773016432]
[-312.80652367967554, -312.80652367967554, -48.191569469150565, -505.403480689334, 143.55919493800403, -400.8241790301081, 834.3264945914141, -1515.733590127287, 2283.395046587444]
[-187.94969073253134, -187.94969073253134, -48.191569469150565, -473.28463662917, 198.56348769623918, -327.8509988971492, 834.3264945914141, -1585.2869475316963, 2424.070488536427]
[-236.67029824850417, -236.67029824850417, -48.191569469150565, -548.0791357865205, 198.56348769623918, -207.7719934807044, 793.3216872332522, -1614.6881736683922, 2542.462023893608]
[-415.48946699793873, -415.48946699793873, -27.638344168372996, -548.0791357865205, 198.56348769623918, -486.51878003499064, 1003.6605140023529, -1640.5750471618283, 2662.808415706086]
[-469.0780038289906, -469.0780038289906, 232.1211067966558, -548.0791357865205, 330.1629206721006, -686.1882107947526, 1932.5515543758374, -2324.462449863603, 3055.411133839113]
[-131.33139685594193, -131.33139685594193, 292.7543385898976, -595.0397655439732, 330.25344875263863, -360.2479409245374, 2118.297510417809, -2419.703999539013, 3244.1383249412065]
[-487.3149660445621, -487.3149660445621, 292.7543385898976, -595.0397655439732, 330.25344875263863, -679.9972350694868, 2118.297510417809, -2502.130914224882, 3244.1383249412065]
[-109.69672022073199, -109.69672022073199, 243.31703980898843, -450.9288587053101, 330.25344875263863, -585.5452661629976, 2118.297510417809, -2525.7228802233985, 3244.1383249412065]
[517.4194438336152, 517.4194438336152, 243.31703980898843, -342.3608116082857, 330.25344875263863, -320.5506460352947, 2190.369546876324, -2637.33942044178, 3977.7875340291193]
[-56.78681317772155, -56.78681317772155, 33.92500372904362, -603.9311569735029, 435.4963769600748, -143.80915926794586, 1970.7589986460112, -3617.9737162179877, 4899.439538991784]
[-45.05390936463831, -45.05390936463831, -54.73650756863852, -703.583985033953, 435.4963769600748, 166.68156917085082, 1980.7663537714498, -3789.8435830562985, 5136.79232500443]
[-128.54728938283947, -128.54728938283947, -113.37777499007693, -829.5858358909738, 458.48629565880145, -423.33917789591953, 2329.330547187562, -4929.132483943339, 6935.098080776963]
[364.6876679428809, 364.6876679428809, 70.56603555477002, -604.8080327746225, 440.4675582813321, -95.43635748577681, 2795.54602602038, -5058.248555118016, 7909.885468597371]
[-911.0796168190598, -911.0796168190598, -1205.2012492071708, -604.8080327746225, 440.4675582813321, -95.43635748577681, 2370.2902644330666, -5483.50431670533, 7909.885468597371]
[186.18341063533146, 186.18341063533146, -1205.2012492071708, -424.81460268168445, 440.4675582813321, -38.30117040809047, 2526.949967164252, -5502.8264070567875, 9659.043608979015]
[86.38711585296255, 86.38711585296255, -1012.6508190909765, -424.81460268168445, 440.4675582813321, -75.92298997271092, 2726.2034032361908, -5665.625132292237, 9715.165795469866]
[24.975508965105064, 24.975508965105064, -1012.6508190909765, -424.81460268168445, 440.4675582813321, 95.00600455764572, 2917.602933395833, -5453.755066503309, 9906.565325629508]
[-508.5192960201989, -508.5192960201989, -1138.2711059568467, -424.81460268168445, 440.4675582813321, -260.3021238217705, 2917.602933395833, -5453.755066503309, 9906.565325629508]
[-157.9181060685022, -157.9181060685022, -1138.2711059568467, -424.81460268168445, 440.4675582813321, -314.32301995406624, 3333.8243513092666, -5313.468164770125, 10023.322416171659]
[-1069.6694942440863, -1069.6694942440863, -1138.2711059568467, -424.81460268168445, 440.4675582813321, -835.4281632677475, 3118.57060912821, -5402.13155198093, 10023.322416171659]
[133.2590354850002, 133.2590354850002, -1252.3461684378785, -435.7002033678574, 482.8544322076235, 132.90717509570146, 3355.3911126244216, -5309.499574259291, 10407.01111900083]
[47.552781729373166, 47.552781729373166, -1252.3461684378785, -435.7002033678574, 482.8544322076235, -294.1455140544172, 3428.6404449692463, -5419.025784482026, 10683.133853570398]
[-186.59855843469748, -186.59855843469748, -1170.552337717206, -435.7002033678574, 482.8544322076235, -769.6645897891011, 3482.8085145150026, -5633.0381314698125, 10683.133853570398]
[-2522.1844647492912, -2522.1844647492912, -1170.552337717206, -533.4600222404554, 670.9275651695503, -2381.1973785795067, 3714.056676230793, -6250.233152679414, 11652.727474064068]
[-296.98742052347944, -296.98742052347944, -378.69171980409146, -243.84739659231002, 613.7790647519197, -1814.2104652168002, 7153.425694799327, -7797.884216796346, 13812.962440020745]
[-3291.1148369156176, -3291.1148369156176, -465.7209421383482, -141.1783311920135, 133.362225811702, -4076.4611986895343, 10553.365982878518, -11775.576293478449, 16875.850483463895]
