total games = 1000
[0.1548136180504332, 0.1548136180504332, -0.2951520280650911, 0.04179349536158318, 0.07467930600539766, 0.6138195887258951, -0.5671717110421849, 0.10210338113885271, 0.4877598375362576]
[0.2770236578779461, 0.2770236578779461, -0.18666364991532283, 0.04179349536158318, 0.08024971847073897, 0.6138195887258951, -0.5671717110421849, 0.110254630351256, 0.4877598375362576]
[0.28451476778461426, 0.28451476778461426, -0.17349464189152597, 0.04179349536158318, 0.0804972047569264, 0.6138195887258951, -0.5671717110421849, 0.110254630351256, 0.4858242142776554]
[0.0069371538601165385, 0.0069371538601165385, -0.32975269763989756, 0.04179349536158318, 0.07452357050705245, 0.6036651562533788, -0.6489062331751667, 0.13105970871656897, 0.4318585418221274]
[0.20173463134599837, 0.20173463134599837, -0.31971607370351285, 0.04179349536158318, 0.08081369864567486, 0.7760148874613703, -0.63842472478542, 0.14844646141543005, 0.4317444038630916]
[-0.012824109874835812, -0.012824109874835812, -0.4443679352755945, 0.05673307660743451, 0.06782596456815357, 0.765424160803245, -0.8446641822887867, 0.3447809408566988, 0.2898745851633811]
[-0.01528561595820897, -0.01528561595820897, -0.46511300109828835, 0.06950940598424617, 0.025153237077924807, 0.8200110691147158, -0.8619597779254361, 0.4009356824967209, 0.2656987749549904]
[-0.04550788980460414, -0.04550788980460414, -0.44716643050461036, 0.08787276694957957, 0.032575441810313306, 0.7696421435904713, -0.8963831659205663, 0.4506411219326437, 0.16467181040848947]
[-0.03216477583890615, -0.03216477583890615, -0.4495130670715559, 0.08209853569240358, 0.08073882734913987, 0.7220650229621832, -0.9244055482066044, 0.5177849088880301, 0.0986794523393362]
[0.024589515073875516, 0.024589515073875516, -0.45127403431315405, 0.10166403695524082, 0.1356596185400252, 0.6735250344424739, -0.9862019370722505, 0.596543331025643, 0.11731265873188268]
[-0.08330840567712912, -0.08330840567712912, -0.40868236363366955, 0.14411317360062692, 0.03002426677727871, 0.5927391432721266, -1.2334431370401855, 0.8033625398038649, 0.031137604086218906]
[0.30499037778742244, 0.30499037778742244, -0.409220733308336, 0.15338535657500782, 0.3237386529578423, 0.6427433413006272, -1.159689440764638, 0.9375600765024781, 0.03987141738593335]
[0.20133458384938527, 0.20133458384938527, -0.40908980064990286, 0.15338535657500782, 0.3237386529578423, 0.5554008466414917, -1.1870306516991784, 0.9666715280716607, -0.00557749292395098]
[-0.11447719179743075, -0.11447719179743075, -0.36959832614747545, 0.23727838239381113, 0.10548267045007298, 0.29236291832651795, -1.2540932722273976, 1.040754831297127, -0.27346562982328676]
[-0.04620866091030275, -0.04620866091030275, -0.3502947047580764, 0.30135734826985394, 0.02659972275259998, 0.1712940147648747, -1.2976434388118143, 1.3217321074229091, -0.364352811522046]
[-0.048934664575071285, -0.048934664575071285, -0.35214354714197155, 0.3141984567038392, -0.04638353339916318, 0.14333572264091798, -1.2335746438371753, 1.5097841976831736, -0.8045352773245676]
[0.12583445632189244, 0.12583445632189244, -0.35214354714197155, 0.33163462577553393, 0.11094941842610581, 0.14333572264091798, -1.1753182702048541, 1.5097841976831736, -0.8045352773245676]
[-0.07508749527316905, -0.07508749527316905, -0.38707911939682993, 0.332569796550209, -0.04560782682028463, 0.09456350425913729, -1.196763141374286, 1.5757243543702124, -1.0356989346566052]
[0.15620362024714277, 0.15620362024714277, -0.3753004385390196, 0.3392369916781549, -0.015429062259075636, 0.11112987885892063, -1.1500177531988025, 1.6826490220802872, -1.0993334803575294]
[0.200026461903433, 0.200026461903433, -0.35516161036075744, 0.3424614618543169, 0.026124714216397518, 0.1300111340554923, -1.1643782353968404, 1.7232173898805836, -1.151708171622008]
[0.13474236747435578, 0.13474236747435578, -0.5170238177880376, 0.3734146391761935, 0.0647223726287136, 0.12917699078923123, -1.1938756912275108, 1.8408154595495954, -1.151708171622008]
[0.029736759494210386, 0.029736759494210386, -0.468908582923353, 0.3734146391761935, -0.017546104831665483, 0.14486122996673895, -1.2135922547704685, 1.8777237746809063, -1.2510199600723537]
[0.1952598688769961, 0.1952598688769961, -0.468908582923353, 0.3734146391761935, 0.12349601193364813, 0.14486122996673895, -1.2135922547704685, 1.8777237746809063, -1.2510199600723537]
[0.16062344899976017, 0.16062344899976017, -0.468908582923353, 0.3734146391761935, 0.058502795755710935, 0.14486122996673895, -1.2135922547704685, 1.8777237746809063, -1.2777438315151162]
[0.35947203498344965, 0.35947203498344965, -0.43959058082810065, 0.3734146391761935, 0.22803337964414808, 0.14486122996673895, -1.2135922547704685, 1.9440066366754694, -1.2777438315151162]
[0.27726125994670453, 0.27726125994670453, -0.4057550919048618, 0.3706801457961534, 0.12893687163653966, 0.12791147401436345, -1.2496757234506672, 2.005054522822258, -1.3336396886430772]
[0.34801607500772486, 0.34801607500772486, -0.38332466027648127, 0.3813638448001707, 0.17726125506917945, 0.12791147401436345, -1.2496757234506672, 2.005054522822258, -1.3336396886430772]
[0.3906330630272654, 0.3906330630272654, -0.38332466027648127, 0.3813638448001707, 0.23526157408227216, 0.11701818109822211, -1.2496757234506672, 2.005054522822258, -1.3336396886430772]
[0.20445390843555403, 0.20445390843555403, -0.5150451883443, 0.3813638448001707, 0.18627614326633682, 0.11701818109822211, -1.2496757234506672, 2.005054522822258, -1.3336396886430772]
[0.027197624166477908, 0.027197624166477908, -0.43326539508921547, 0.3941584061868842, -0.0027903179520322816, 0.0227508175674965, -1.2913375694441886, 2.03859971124788, -1.6099699373019163]
[0.3914613487957159, 0.3914613487957159, -0.3986091179689353, 0.3941584061868842, 0.3002031942645927, 0.0227508175674965, -1.1779586697290565, 2.151978610963012, -1.601927595473969]
[-0.003689496174610049, -0.003689496174610049, -0.35092327635342435, 0.39181812219166556, 0.029441725575093548, -0.13002186184551742, -1.194357380323104, 2.1572431021725658, -1.6882553857105425]
[0.00881302702302568, 0.00881302702302568, -0.3270471020697721, 0.4883862296382481, -0.133888315275699, -0.11655987410515706, -1.2514753060639465, 2.38405109233976, -2.1140263349411366]
[0.13107290427546106, 0.13107290427546106, -0.2586604307340484, 0.4883862296382481, 0.05003634244846186, -0.11655987410515706, -1.2864956656160944, 2.598033795928893, -2.1857542594874246]
[-0.06574345634337878, -0.06574345634337878, -0.22725198283946346, 0.5008701149431373, -0.09756435813604575, -0.16582213921406821, -1.346334220496833, 2.4907593144615015, -2.5249639436685887]
[-0.32827554292104416, -0.32827554292104416, -0.19564123480102794, 0.62375284510039, -0.4682308418927723, -0.20434996271340788, -1.2137722859845224, 2.4567324862913873, -3.0297805874118975]
[0.13083082112250893, 0.13083082112250893, -0.20248067107674583, 0.6317181829001585, -0.08478450738187095, -0.20850694269181122, -1.0439160339903042, 2.509514417677766, -3.056673777295427]
[-0.05384707674892204, -0.05384707674892204, -0.19168815420697757, 0.6607743287713732, -0.28803224504951885, -0.20850694269181122, -1.0354648605615626, 2.6370153873661497, -3.4384555978594107]
[0.18534569204797408, 0.18534569204797408, -0.19168815420697757, 0.6607743287713732, -0.26681822531135624, -0.20850694269181122, -0.9648050296161926, 2.7076752183115196, -3.429384505872482]
[0.00757992928004993, 0.00757992928004993, -0.2976969092632011, 0.6732051200807047, -0.5129705344694354, -0.2021528764602955, -1.0057553535259691, 2.7886254519458333, -3.8360823039467085]
[0.01868507546609177, 0.01868507546609177, -0.3369346294842126, 0.6732051200807047, -0.48461016409261026, -0.20676258315337595, -1.0964466202064975, 2.787080404463423, -4.050607170348945]
[0.265173086185619, 0.265173086185619, -0.2871964854391551, 0.6911002498542331, -0.2873285417783165, -0.20676258315337595, -0.8870831576214746, 2.8433663717077806, -4.106743807019401]
[0.2991201780423073, 0.2991201780423073, -0.2767509360898798, 0.6706193519165933, -0.2516475910069728, -0.20676258315337595, -0.9302021337115317, 2.8433663717077806, -4.098170332309492]
[0.23515933079255835, 0.23515933079255835, -0.2820442074212004, 0.6706193519165933, -0.30961781999047705, -0.2074599300883, -0.9515224161281147, 2.8433663717077806, -4.098170332309492]
[-0.2535643234699674, -0.2535643234699674, -0.14034228606115665, 0.645084569533198, -0.6434947778055466, -0.20173788285435124, -1.1246704821690439, 2.811646018262938, -4.4889649044339635]
[-0.3315798683482017, -0.3315798683482017, -0.1512931694518315, 0.6222115032614965, -0.6828628321731436, -0.20173788285435124, -1.1242787070651976, 3.0508933244101324, -4.861797000822783]
[0.08640345148309758, 0.08640345148309758, -0.1512931694518315, 0.6176294416932764, -0.4036407214798394, -0.20173788285435124, -1.1563612138967172, 3.162568813439068, -4.861797000822783]
[0.08248551393812535, 0.08248551393812535, -0.12011707974245775, 0.6496692985984502, -0.5139659332261604, -0.17496031259500747, -1.2547487292358854, 3.1909009276843423, -5.013434995042877]
[0.06276870604583701, 0.06276870604583701, -0.08977921028687895, 0.6496692985984502, -0.5073607386873197, -0.17496031259500747, -1.3733645531201177, 3.263577356916627, -5.072551619899363]
[0.5375127071556625, 0.5375127071556625, -0.011255874334152278, 0.6496692985984502, -0.23176651881250124, -0.17496031259500747, -1.3710281233692143, 3.312049724843535, -5.072551619899363]
[-0.1325484637297248, -0.1325484637297248, -0.11629674267068192, 0.6490133792048556, -0.6939632362772508, -0.17496031259500747, -1.4129780025038956, 3.312049724843535, -5.2439041284266255]
[-0.2382958473509603, -0.2382958473509603, 0.08610253868570077, 0.6299207307226402, -1.2247177863965195, -0.17496031259500747, -1.280326647046814, 3.3180372372798526, -6.111639748311379]
[0.46550737045074003, 0.46550737045074003, 0.0799979095658165, 0.5966183766987918, -0.6467378660423398, -0.17496031259500747, -1.2711477002205103, 3.437839796139518, -6.139617120409399]
[0.09443389985263413, 0.09443389985263413, 0.03764052871420326, 0.4046147154968653, -1.2830201029589996, -0.023729009216494207, -1.6015540990209083, 3.4062122450995287, -6.357054711932673]
[0.44610833725186494, 0.44610833725186494, -0.03602346731966526, 0.5208020417808372, -1.2003719203466359, -0.011250640042800499, -1.5550000339862147, 3.495337361279352, -6.4306834265564]
[0.8975149962080231, 0.8975149962080231, -0.03602346731966526, 0.5455048875684926, -0.8301411461840864, -0.011250640042800499, -1.6007712315699072, 3.4604767580056333, -6.4306834265564]
[0.6442770130879383, 0.6442770130879383, -0.14272407075871096, 0.6232379200332595, -0.7524081137193195, -0.011250640042800499, -1.5783344707783973, 3.4604767580056333, -6.4306834265564]
[0.009712536350463902, 0.009712536350463902, -0.4316484467626294, 0.6220194747504109, -0.8946655513872546, -0.011250640042800499, -1.6691899437824012, 3.512821971829706, -6.722379376234344]
[0.5158360531011014, 0.5158360531011014, -0.4489519880656715, 0.5863372880871747, -0.37123849333357495, -0.011250640042800499, -1.7048721304456373, 3.6734996231024666, -6.722379376234344]
[-0.3926329481756296, -0.3926329481756296, -0.8236090918881185, 0.4296397349367777, -0.9424567427227407, -0.011250640042800499, -1.8726610566323931, 3.7472345755503547, -7.140023393841473]
[0.09975204203987637, 0.09975204203987637, -0.7108862551558218, 0.4546512492632477, -0.40089698542672886, 0.062413308319364695, -2.5170465624403526, 4.237165117605358, -7.482857653168707]
[0.0056743638742004915, 0.0056743638742004915, -0.8148907041994621, 0.7104344676343265, -0.4211157693781173, 0.13769350642261474, -3.4499528620550524, 5.1171723997298075, -9.664736755509526]
[0.30295434334373844, 0.30295434334373844, -0.8669377032949659, 0.7104344676343265, -0.05559314282842884, 0.12149785843796804, -3.350859535565206, 5.2324613742043, -9.549447781035033]
[0.5184251961513542, 0.5184251961513542, -1.0313778338070028, 0.7168136698264761, 0.18484131919322994, -0.3628675121254827, -3.4591918114357623, 5.621396106287619, -9.917765700625187]
[1.5336845648618906, 1.5336845648618906, -1.1660442091636511, 0.7168136698264761, 1.6923033920593291, -0.3628675121254827, -3.3387388741480706, 6.33533221694138, -10.054765218779718]
[-0.5964910227601412, -0.5964910227601412, -2.3287393893097175, 0.7168136698264761, 1.4276257236009107, -1.0656702511430298, -3.8980825927248532, 6.081508769524324, -11.107095971949494]
[-0.47952044146491374, -0.47952044146491374, -2.3446957833899167, 0.7008572757462768, 1.5327080456708053, -1.026680057377954, -3.835133415549733, 6.120460074736094, -11.176370849370054]
[0.4613875001008211, 0.4613875001008211, -2.2236192769446848, 1.1320485282626949, 0.7683008198439512, -0.5773623459536716, -3.8459048935880857, 6.357174902010245, -11.826761831670757]
[0.5218492368771153, 0.5218492368771153, -2.2087962884724606, 1.180595615567332, 0.7740515684896087, -0.5909858626439247, -3.9135699512918456, 6.544801948553254, -11.897593378423922]
[1.1056055170559416, 1.1056055170559416, -2.173888813649174, 1.180595615567332, 1.1583724008308314, -0.5909858626439247, -3.7490419782775284, 6.7876082193232685, -11.703007951697648]
[0.2673535209337206, 0.2673535209337206, -2.173888813649174, 1.180595615567332, 0.3931856655637427, -0.5909858626439247, -3.8221072391326607, 6.524681533033822, -11.965934637987095]
[-0.015775918306986658, -0.015775918306986658, -2.1227949021563144, 1.290128499589537, -0.427135478647323, -1.2084769700270004, -3.6155238371436, 6.944784616282014, -12.947558460850997]
[-0.15968066869143327, -0.15968066869143327, -1.9713943993241672, 1.290128499589537, -0.9216276171679645, -1.3567316157835139, -3.7947794231491443, 7.229935310518888, -14.67512981661969]
[-0.696838394354615, -0.696838394354615, -1.848616306002518, 1.4943713693887244, -1.7318171472879063, -1.3567316157835139, -3.0808645299724953, 6.874691535774518, -15.940639310239712]
[0.38406794973425, 0.38406794973425, -1.848616306002518, 1.3760665195486768, -1.0830115948954788, -1.3595234488842742, -3.051115843751929, 7.2311982120326315, -16.76390055136196]
[1.0113916313914566, 1.0113916313914566, -1.4864604890670412, 1.972910018269013, -0.45995692072221783, -1.565013894587692, -2.7572156438749498, 7.208881595108235, -18.25781468144056]
[0.36950701296191124, 0.36950701296191124, -1.0090125218077035, 2.14631051074468, -1.534065013193236, -1.553281236014675, -2.62391997202655, 6.703659741561553, -20.57287029297216]
[-0.597663021525236, -0.597663021525236, -1.3530516431474502, 2.1419574812063678, -1.8815512136636703, -1.553281236014675, -3.058724138362621, 6.3354297380861295, -21.836210233645193]
[-0.21977211653114798, -0.21977211653114798, -1.6769523026661965, 2.1025429699230704, -1.2337082724531296, -1.8442536445537097, -3.8736082285077593, 6.591511669924175, -23.634484782437717]
[0.3780149264011188, 0.3780149264011188, -1.8443905696994907, 2.196267801516543, 0.8026810464268141, -1.8442536445537097, -3.3232897867889495, 7.236549187508424, -24.324315521591018]
[0.008303833669296712, 0.008303833669296712, -2.6023723488541197, 3.1835640325625185, 1.4200755552562587, -4.360091931029402, -1.9694246938450364, 8.141253424933472, -26.607480440744673]
[-0.07970883005163779, -0.07970883005163779, -2.3240520645192655, 3.417515579261729, 0.396537205450198, -4.656910958050824, -1.5376171867487367, 8.647482419148927, -29.33328044079889]
[2.282746563406397, 2.282746563406397, -2.3240520645192655, 3.417515579261729, 1.1840223366028764, -3.6762434782958207, -0.9084302410036957, 8.452538919706624, -29.33328044079889]
[4.221908641180202, 4.221908641180202, -2.5574940411727374, 3.1361328596220255, 1.478670033170648, -2.884358032518497, -1.244978009675865, 9.177611920130438, -30.198802574244482]
[0.541843094707364, 0.541843094707364, -5.651745956528054, 3.0059345792477896, 1.478670033170648, -3.447513425030216, -1.244978009675865, 7.950923404639492, -30.37286943810507]
[1.2696031043315177, 1.2696031043315177, -5.560735703900727, 3.6237430319532624, 0.9102149157806062, -2.517420413875141, -2.24231067777677, 7.254169421580869, -31.91743613941098]
[1.262294366278684, 1.262294366278684, -5.272272423167928, 4.2320857713901745, -1.0782066056108144, -3.5768720470793447, -4.198618602198746, 5.573017248542231, -33.41846976406133]
[2.8054162390089923, 2.8054162390089923, -4.801563458136441, 4.4193654166713925, -1.0735821206062337, -3.5768720470793447, -3.436850809468427, 5.81786023285721, -34.689320085496604]
[4.763623298542777, 4.763623298542777, -4.774455014688508, 4.124677272879967, -0.040331098463344706, -2.7260826314366287, -2.291092724609341, 7.64831883296487, -34.7409862779186]
[1.0882975746866392, 1.0882975746866392, -8.146941997287776, 4.124677272879967, 0.1906964682954831, -2.8308771496241785, -2.291092724609341, 7.148681971916978, -34.7409862779186]
[1.3461451976353258, 1.3461451976353258, -8.388881080067566, 4.124677272879967, -0.2541544076045729, -2.328015804287174, -2.9963353491927958, 7.148681971916978, -35.70659424637163]
[-0.59339837848995, -0.59339837848995, -8.386635534308654, 4.737033554861361, -2.255758933835731, -2.3193504529130378, -2.5688235522460174, 7.290387921657267, -37.157682344286535]
[-1.2229769007143443, -1.2229769007143443, -8.386635534308654, 4.859402549426393, -3.6205322794971093, -2.3193504529130378, -2.67590155330853, 7.190523716487771, -37.56222162963707]
[1.0546796744623796, 1.0546796744623796, -8.386635534308654, 4.9868199654612555, -1.905500716420002, -1.9679050221384276, -2.491280060150943, 7.067131934305535, -38.02417186171605]
[-0.5009410660266151, -0.5009410660266151, -7.743350770416643, 5.7586274072691035, -4.548390962011989, -1.7941266960682392, -2.189081408938986, 6.484309283361071, -39.44511319372199]
[-0.889795648823792, -0.889795648823792, -8.13343774665471, 6.442565954238996, -4.36820456866752, -1.8132574978633371, -2.810681158142207, 4.586496118419332, -41.839040767334026]
[3.267471653599399, 3.267471653599399, -8.3198091398369, 6.442565954238996, -0.9289228471278919, -1.8132574978633371, -2.997052551324397, 6.321727945832302, -41.403678069387645]
[2.7405722047859347, 2.7405722047859347, -7.249398919924097, 6.928729634116671, -3.2288706864792975, -1.8132574978633371, -3.112093626975959, 6.233643470719471, -42.32627654568746]
[0.44641695524764846, 0.44641695524764846, -6.547070979056851, 7.118627722603944, -6.804803419010806, -1.8132574978633371, -3.1824645554980466, 5.786397796585729, -43.905458642363115]
[0.6533711035481049, 0.6533711035481049, -6.288770268547484, 7.71549164815031, -8.300494691409485, -1.385340455132003, -3.1966394943629193, 4.993478622102986, -44.0596008282411]
[0.8001306553359221, 0.8001306553359221, -5.836041942878966, 8.341868251351793, -9.92395520816677, -1.2202300598415352, -3.9420416551760424, 4.861256240018336, -43.45421929918477]
[1.6782381946917524, 1.6782381946917524, -4.880947108325397, 8.556409756868607, -12.309264658738455, -1.2202300598415352, -4.027436200902709, 4.253505319753169, -43.68819724968455]
[1.5506397643633605, 1.5506397643633605, -4.163559586375667, 8.556409756868607, -14.059961987505668, -1.2202300598415352, -4.027436200902709, 3.3242295143519227, -43.702381146192614]
[-0.9393096965268706, -0.9393096965268706, -4.435661284118367, 8.556409756868607, -15.962907435576476, -1.2202300598415352, -4.015650134404684, 3.029869557191791, -45.529006021502695]
[-2.145019350129055, -2.145019350129055, -4.053098140010535, 8.793527587479698, -19.405883295813723, -0.9831122292304452, -2.4899222373546155, 4.326621554912945, -47.80683510871456]
[1.9163448877757727, 1.9163448877757727, -3.7383958621852997, 9.323615961355394, -18.203071728645142, -1.0710201888444306, -0.8220499642571648, 5.356206552520846, -48.119150459878476]
[-0.9235867165283436, -0.9235867165283436, -3.9422943772074515, 9.323615961355394, -19.583209038887823, -1.0710201888444306, -0.9522425752625221, 4.100106191314088, -48.36360752489786]
[3.0612172713102055, 3.0612172713102055, -4.438079978309699, 9.323615961355394, -18.324671427573524, -1.0710201888444306, 0.17043290737056105, 4.143373389177063, -48.9575733765208]
[-1.1165730181426858, -1.1165730181426858, -4.5643386674269975, 9.323311719105599, -22.858996221507777, -1.0710201888444306, -0.002915963789953624, 1.9645804133376994, -49.10723068603218]
[-0.8586090456678606, -0.8586090456678606, -4.5643386674269975, 9.323311719105599, -22.538320363829264, -1.0710201888444306, 0.7443656184244711, 1.781493743361183, -48.6829110518677]
[1.9334330600751122, 1.9334330600751122, -4.062923186115931, 10.16855132166965, -22.33142538515593, -0.312399386960617, 0.08304785086301081, 2.341029231015653, -48.69827922298134]
[2.910078995127554, 2.910078995127554, -4.062923186115931, 10.16855132166965, -23.987890842545944, -0.312399386960617, 0.08304785086301081, 1.109926714154379, -48.487018531537615]
[-0.028178291217127283, -0.028178291217127283, -3.563658200406827, 11.13908992410171, -26.52837806773284, 0.915963711851598, -1.3568996453930269, -1.4197068452522228, -49.670039076325075]
[-2.929282315530768, -2.929282315530768, -3.6199887793292342, 11.13908992410171, -28.636046437565266, 0.915963711851598, -1.7318271588245007, -2.5012425389607618, -49.79033438682721]
[-1.969749676668273, -1.969749676668273, -3.6199887793292342, 11.13908992410171, -28.25652286257268, 0.915963711851598, -1.7318271588245007, -2.5012425389607618, -49.79033438682721]
[-1.0943011973910055, -1.0943011973910055, -3.5148120430408714, 11.735953932005948, -28.273254166790842, 0.915963711851598, -1.7318271588245007, -2.5012425389607618, -49.94619606119171]
[-1.3212891959582975, -1.3212891959582975, -3.010216614251877, 12.070346273706239, -30.63866042919771, 0.915963711851598, -4.960221442777887, -5.237655698236505, -48.771774375098]
[2.3840062970557727, 2.3840062970557727, -3.010216614251877, 12.357629883707704, -30.668269744570605, 0.915963711851598, -5.3645953214621835, -5.274133879482123, -48.771774375098]
[2.3428851596358653, 2.3428851596358653, -2.2704853988937397, 12.357629883707704, -31.856342938319315, 0.915963711851598, -5.3645953214621835, -6.027572140646896, -48.45297104651716]
[1.2830495606365957, 1.2830495606365957, -1.774480301831489, 12.48106558305249, -34.29003311981979, 0.915963711851598, -6.4425486338842815, -5.798902458286807, -47.95696594945491]
[1.0653941470099269, 1.0653941470099269, -1.9921357154581578, 12.48106558305249, -34.29003311981979, 0.915963711851598, -6.515100438426504, -5.798902458286807, -48.02951775399713]
[0.10597950049449817, 0.10597950049449817, -1.8942070399962843, 12.042813138853177, -36.627844783098425, 0.915963711851598, -5.916764506124432, -5.3762200827400966, -46.77660127658821]
[-0.8613981256054862, -0.8613981256054862, 0.0027078239035490115, 12.11554657367305, -40.162425949378274, 1.7148415219685709, -8.204239971466578, -4.69855674294028, -46.73907769151672]
[-1.7204141578655543, -1.7204141578655543, -0.17100480350595612, 15.518570684194529, -45.469699829192145, 1.7148415219685709, -8.785726640420448, -4.446621554935539, -46.141164585167985]
[0.7401257553353318, 0.7401257553353318, -0.08642629249093561, 16.335774530643437, -48.62530413735633, 2.409782211531696, -8.515274504567483, -3.690510934278831, -48.00032073925707]
[-2.735449097805419, -2.735449097805419, -0.2200234057653435, 16.335774530643437, -51.92703244961755, 2.409782211531696, -8.469080771526702, -3.690510934278831, -49.158845690303984]
[-2.1830112098992807, -2.1830112098992807, -0.2200234057653435, 16.335774530643437, -52.202162082012705, 2.409782211531696, -9.112502329192624, -3.690510934278831, -49.158845690303984]
[-2.027474402208419, -2.027474402208419, -0.1559706880784721, 16.335774530643437, -53.36124084952968, 2.409782211531696, -9.112502329192624, -3.4631090387434966, -49.320135538414824]
[-2.3529292731949965, -2.3529292731949965, -0.1559706880784721, 16.590015088468956, -56.809125591507275, 2.409782211531696, -11.486608797779903, -3.275906650289309, -49.2695824419511]
[-1.9658419667351317, -1.9658419667351317, -0.1559706880784721, 16.590015088468956, -56.12277454720896, 2.409782211531696, -11.486608797779903, -3.275906650289309, -49.10433162746367]
[4.038857383625985, 4.038857383625985, -0.1573792842298591, 16.754491365746503, -55.41095653005605, 3.3098740151816752, -11.207072061630662, 0.06655330358541589, -49.59176590840168]
[1.49414861513861, 1.49414861513861, -0.1573792842298591, 16.754491365746503, -58.9026306166362, 3.3098740151816752, -11.207072061630662, 0.06655330358541589, -49.59176590840168]
[-3.012779481479834, -3.012779481479834, -0.03531846838451526, 16.4269835333549, -63.409410667946545, 3.3098740151816752, -13.354842007965509, 0.38680106436473694, -50.89857128088065]
[-1.2091810381869583, -1.2091810381869583, -0.03531846838451526, 16.4269835333549, -62.50733367314903, 3.3098740151816752, -13.031319249054965, 0.6644777865518187, -50.57504852197011]
[0.4085743908195191, 0.4085743908195191, 0.4325353374494682, 16.909096009908357, -63.65316623781395, 4.002013975007964, -12.339179289228676, 2.1964723932701142, -52.11421419440749]
[-1.7158260231776867, -1.7158260231776867, -0.48099944268108685, 16.90719010226189, -65.57782543389979, 5.064666811259347, -12.679646088173266, 1.367359500005394, -52.67509391021021]
[-2.470881440140231, -2.470881440140231, 1.3659494146879334, 16.815391505373576, -70.99404040647109, 6.898081981591504, -15.36185865567296, 1.5792323750070363, -52.98151239395131]
[-1.729977444210757, -1.729977444210757, 1.3659494146879334, 18.456168808784803, -71.89391371395283, 6.898081981591504, -16.27060131656273, 1.5792323750070363, -51.825801734418384]
