total games =  1000
[0.4499884126073178, 0.4499884126073178, 0.44999598509930044, 0.44999468565858025, 0.44999773662283926, 0.44999557540118906, 0.44999848320647734, 0.4499984177496672, 0.44999900567540596]
[0.44998830606328205, 0.44998830606328205, 0.4499959423238142, 0.4499946394775046, 0.4499977168436676, 0.44999554329209984, 0.44999844820402457, 0.4499983745626769, 0.4499989749989057]
[0.449988232235917, 0.449988232235917, 0.44999591277671525, 0.4499945992477363, 0.4499976995790294, 0.44999551190994447, 0.449998440859541, 0.4499983643930066, 0.4499989673324879]
[0.4499881509086723, 0.4499881509086723, 0.44999586913146566, 0.4499945634722487, 0.4499976909126233, 0.4499954802309855, 0.449998417050344, 0.4499983522948218, 0.44999895536619733]
[0.4499872112838794, 0.4499872112838794, 0.4499955361917424, 0.4499941224940797, 0.4499975579737833, 0.4499950749942901, 0.44999832955579977, 0.44999827367657197, 0.44999890379148993]
[0.44998697361307916, 0.44998697361307916, 0.4499954452433071, 0.44999398169296556, 0.4499974654834651, 0.44999501244297235, 0.4499983096007516, 0.44999823067760375, 0.4499988758568202]
[0.4499869437142596, 0.4499869437142596, 0.44999542761064465, 0.4499939640603031, 0.44999745551719195, 0.4499950024766992, 0.4499983096007516, 0.44999823067760375, 0.44999886819043095]
[0.44998680097579424, 0.44998680097579424, 0.4499953733647722, 0.44999387230689186, 0.44999742954687777, 0.4499949394934817, 0.4499982931429165, 0.44999821173498206, 0.44999886819043095]
[0.4499866687372929, 0.4499866687372929, 0.4499953255244591, 0.44999378414789093, 0.4499973896119892, 0.44999489988040586, 0.4499982931429165, 0.4499982081651029, 0.44999886819043095]
[0.44998630543246143, 0.44998630543246143, 0.44999519875645944, 0.449993600958394, 0.44999728806415673, 0.44999482103861843, 0.4499982417951776, 0.4499981797888405, 0.4499988337371536]
[0.44998516187351845, 0.44998516187351845, 0.44999482255386125, 0.44999288213459093, 0.44999700530029313, 0.4499943626120412, 0.4499981036244532, 0.44999799241708854, 0.44999863738796003]
[0.4499850973298175, 0.4499850973298175, 0.449994806421294, 0.4499928660020237, 0.4499969884197225, 0.44999433145469364, 0.4499981008245921, 0.4499979833451632, 0.449998634818076]
[0.449984950092033, 0.449984950092033, 0.44999474561072544, 0.4499927888138971, 0.4499969686981396, 0.4499942722230555, 0.44999806264007514, 0.4499979697340636, 0.4499986238141206]
[0.44998471692222936, 0.44998471692222936, 0.44999466022111356, 0.4499926664754018, 0.44999688696415624, 0.4499942206489636, 0.44999805344503835, 0.44999786793162216, 0.4499985905476266]
[0.44998450325233197, 0.44998450325233197, 0.4499945921329475, 0.44999254589641213, 0.4499968331678474, 0.4499941304825193, 0.44999803794036763, 0.44999784964590694, 0.4499985791463724]
[0.4499838060654986, 0.4499838060654986, 0.4499943873295104, 0.4499922080063535, 0.4499966801036843, 0.44999381392181237, 0.4499979870165437, 0.4499978011797872, 0.44999851103478333]
[0.4499834412628054, 0.4499834412628054, 0.4499942593209028, 0.4499920315233441, 0.44999659765353206, 0.4499937084062861, 0.44999793548967776, 0.4499977576006856, 0.4499984830217307]
[0.4499828215852863, 0.4499828215852863, 0.44999399415785146, 0.4499917782580229, 0.4499965226958184, 0.4499934076557049, 0.4499978517817486, 0.4499977088570006, 0.44999845483856604]
[0.44998238716654937, 0.44998238716654937, 0.4499938580019, 0.44999158149530455, 0.44999647511559016, 0.44999319904411966, 0.4499978010388096, 0.44999769343522356, 0.4499983735919465]
[0.44998223542975374, 0.44998223542975374, 0.4499937962084598, 0.4499914895910479, 0.44999643975200987, 0.4499931390609114, 0.44999776920111206, 0.4499976663581135, 0.4499983545560323]
[0.44998179801186033, 0.44998179801186033, 0.4499936317363153, 0.44999131210341514, 0.44999639643582684, 0.44999297635009716, 0.44999768904707105, 0.4499976475303659, 0.44999831938377405]
[0.44998176661352024, 0.44998176661352024, 0.4499936136039234, 0.4499912939710233, 0.4499963859697135, 0.4499929658839838, 0.44999768904707105, 0.44999763706425255, 0.44999831938377405]
[0.44998148927680304, 0.44998148927680304, 0.4499935297215327, 0.44999118303070507, 0.44999631544670177, 0.44999286502061164, 0.4499976211339777, 0.4499976095987298, 0.44999829644734496]
[0.4499806438867837, 0.4499806438867837, 0.44999325232824444, 0.4499906603631012, 0.4499961468655567, 0.4499925062949264, 0.44999755367129196, 0.4499973832030745, 0.44999823047333626]
[0.449979498875022, 0.449979498875022, 0.44999288974886714, 0.44999002677425975, 0.44999599504716015, 0.44999202613558714, 0.449997465456556, 0.4499971738833968, 0.44999812461370503]
[0.44997927620772377, 0.44997927620772377, 0.44999281274238345, 0.4499899160145024, 0.44999595071030224, 0.44999194914853846, 0.4499974201595154, 0.4499971655763364, 0.4499980468522634]
[0.4499789444830054, 0.4499789444830054, 0.44999279101554207, 0.44998985865173313, 0.4499959343315904, 0.44999182177303443, 0.4499973959135202, 0.44999710726857334, 0.44999803880895684]
[0.44997866864848374, 0.44997866864848374, 0.44999267216351874, 0.4499897249106635, 0.44999585694830696, 0.44999172674465193, 0.44999737123446815, 0.44999709806856564, 0.4499980337144122]
[0.449978589050192, 0.449978589050192, 0.4499926538305851, 0.4499896983778996, 0.44999585694830696, 0.449991700211888, 0.44999732603545, 0.4499970898687353, 0.4499980247146057]
[0.4499783303837348, 0.4499783303837348, 0.44999256094221607, 0.4499895460930542, 0.4499958178078255, 0.44999157459000166, 0.4499972334610897, 0.44999703167763816, 0.4499980033131681]
[0.44997815271565933, 0.44997815271565933, 0.44999252799041667, 0.44998949270197447, 0.4499957950374913, 0.449991505014201, 0.44999722880854687, 0.4499970093442921, 0.44999798892792303]
[0.4499779859805593, 0.4499779859805593, 0.4499924545837473, 0.44998939170735497, 0.4499957464547503, 0.4499914457400049, 0.44999720373167723, 0.44999697462976956, 0.44999796363479894]
[0.4499775230669049, 0.4499775230669049, 0.44999231160688297, 0.4499891402654489, 0.44999555001075625, 0.44999134565807547, 0.4499971570300339, 0.44999693155346837, 0.44999789751870733]
[0.4499774950204467, 0.4499774950204467, 0.4499923092940725, 0.4499891402654489, 0.44999555001075625, 0.4499913256069161, 0.44999715471722346, 0.4499969278871374, 0.44999789751870733]
[0.449977282853796, 0.449977282853796, 0.44999223859921705, 0.4499890187295419, 0.4499955178758744, 0.4499912401444448, 0.44999714193657114, 0.4499969056564271, 0.44999789361321235]
[0.44997713711841614, 0.44997713711841614, 0.4499921948543328, 0.4499889414370726, 0.4499954822845855, 0.4499911873701528, 0.4499971287397838, 0.44999688145847094, 0.44999786459609964]
[0.4499770572935375, 0.4499770572935375, 0.44999214889757594, 0.4499889071626155, 0.44999546724889433, 0.44999115974884946, 0.44999711424236144, 0.44999688145847094, 0.44999784956040845]
[0.44997641261493077, 0.44997641261493077, 0.4499919929919457, 0.449988660015005, 0.44999537022288866, 0.449990886769534, 0.4499970225879101, 0.44999681449484513, 0.44999782657473936]
[0.4499761093160769, 0.4499761093160769, 0.44999190504837755, 0.44998857598156294, 0.4499953613800955, 0.4499907833012116, 0.44999698926463155, 0.44999678755358896, 0.4499978177493375]
[0.4499760519908321, 0.4499760519908321, 0.4499918868464726, 0.44998855316705355, 0.44999534153996396, 0.44999076419279666, 0.44999698926463155, 0.4499967808874255, 0.4499978177493375]
[0.44997574114340216, 0.44997574114340216, 0.44999177775123006, 0.44998837360799027, 0.4499952634875071, 0.44999066021432776, 0.4499969582706457, 0.44999675925848776, 0.4499978124118367]
[0.44997571309707074, 0.44997571309707074, 0.44999177775123006, 0.4499883712951699, 0.4499952634875071, 0.44999064016328905, 0.4499969582706457, 0.44999675120953825, 0.4499978124118367]
[0.4499755733619894, 0.4499755733619894, 0.449991737322699, 0.4499883175790347, 0.4499952489518402, 0.4499905799839929, 0.4499969235188525, 0.4499967218429226, 0.44999779632725573]
[0.4499746876535321, 0.4499746876535321, 0.4499915061730863, 0.44998789983300524, 0.4499950561962489, 0.44999023729743337, 0.4499967966690692, 0.4499965560378586, 0.4499976803674974]
[0.4499733792036147, 0.4499733792036147, 0.44999110297230077, 0.4499872809302916, 0.4499947534086144, 0.449989652653019, 0.4499967507468395, 0.44999648192961994, 0.44999764699746675]
[0.44997321803724916, 0.44997321803724916, 0.4499910847705556, 0.4499872486527813, 0.44999473597742756, 0.4499895967519799, 0.4499967278529269, 0.44999646632671175, 0.44999764409197995]
[0.4499731367130643, 0.4499731367130643, 0.44999105041198056, 0.4499872100057415, 0.4499947046410616, 0.44998956541561397, 0.44999672000876717, 0.44999646632671175, 0.449997624828078]
[0.4499730403891045, 0.4499730403891045, 0.4499910006840577, 0.4499871739599713, 0.44999468237724033, 0.44998952253488494, 0.44999670036659184, 0.44999643421872515, 0.44999757015312686]
[0.4499726860939226, 0.4499726860939226, 0.4499908893393746, 0.44998698483062405, 0.44999462167438203, 0.44998939190653964, 0.44999665516998527, 0.4499964137488074, 0.44999753692691813]
[0.4499724664293159, 0.4499724664293159, 0.4499908207689742, 0.44998692449547145, 0.4499945881620523, 0.44998927777221576, 0.44999662293742254, 0.4499963332256964, 0.4499975275485709]
[0.4499723251957529, 0.4499723251957529, 0.449990766025054, 0.449986851309594, 0.4499945645958349, 0.44998922248203627, 0.4499965900154623, 0.4499963206382893, 0.44999751611421335]
[0.4499718622868302, 0.4499718622868302, 0.44999060313619116, 0.4499865760577178, 0.44999450034628785, 0.4499889999492287, 0.4499965448926635, 0.44999630946737, 0.44999747949228175]
[0.4499714038778738, 0.4499714038778738, 0.44999045021128803, 0.4499863925478994, 0.4499943976290366, 0.4499888916005167, 0.4499965028507979, 0.44999617188089697, 0.4499974169006729]
[0.44997136627113005, 0.44997136627113005, 0.4499904340794159, 0.4499863764160273, 0.44999438509345535, 0.449988875995161, 0.4499965028507979, 0.44999616241509016, 0.4499974138308985]
[0.44997088386309353, 0.44997088386309353, 0.44999028101327193, 0.4499860997083281, 0.4499942964747028, 0.44998864085658735, 0.44999645964819573, 0.44999606111447243, 0.4499973877021032]
[0.4499705495338717, 0.4499705495338717, 0.4499901315588772, 0.44998594754893034, 0.4499942473540199, 0.44998851205558793, 0.4499964109673412, 0.4499959713872091, 0.44999729785645737]
[0.44997051398893984, 0.44997051398893984, 0.44999011404451145, 0.44998593184732893, 0.4499942393882269, 0.44998850020727726, 0.4499964109673412, 0.4499959713872091, 0.44999729785645737]
[0.4499704431652369, 0.4499704431652369, 0.4499900837705621, 0.44998588735980044, 0.4499942119676217, 0.44998848594008384, 0.44999640715463696, 0.4499959713872091, 0.44999729382503567]
[0.4499702190018501, 0.4499702190018501, 0.44999001581614906, 0.44998578591128574, 0.4499941717596862, 0.44998836863106384, 0.4499963872257178, 0.44999593587169245, 0.4499972586722886]
[0.449969988859663, 0.449969988859663, 0.4499899596811115, 0.4499856925847204, 0.4499941328472394, 0.4499882889490287, 0.4499963732329465, 0.4499959258227847, 0.4499972466975315]
[0.44996988899994345, 0.44996988899994345, 0.4499899275332206, 0.4499856553404681, 0.4499940996120788, 0.4499882742550233, 0.449996356614171, 0.44999590888355023, 0.44999722975829703]
[0.4499693910256346, 0.4499693910256346, 0.44998975384009415, 0.44998549044167757, 0.449994079763913, 0.4499881124484616, 0.4499961972145332, 0.44999583220280537, 0.44999713421345877]
[0.4499693494809818, 0.4499693494809818, 0.4499897310261417, 0.4499854699274349, 0.4499940730978879, 0.449988098600244, 0.4499961972145332, 0.44999583220280537, 0.44999713140071973]
[0.4499692022487598, 0.4499692022487598, 0.4499896683971115, 0.4499853872688527, 0.4499940355780536, 0.44998804087071353, 0.44999616529408876, 0.44999581432942015, 0.4499971113500249]
[0.44996911942548445, 0.44996911942548445, 0.4499896300137674, 0.44998535402655915, 0.4499939992847761, 0.4499880259449889, 0.44999614071778105, 0.4499957899499497, 0.4499971081217369]
[0.4499688045973238, 0.4499688045973238, 0.4499895113001002, 0.4499851856848838, 0.4499939440887054, 0.4499878787960418, 0.44999605690505645, 0.4499957403882515, 0.44999709145738626]
[0.4499687699909725, 0.4499687699909725, 0.44998949409863076, 0.4499851684834144, 0.449993932553255, 0.4499878698303069, 0.4499960543353409, 0.4499957403882515, 0.44999709145738626]
[0.4499680488249506, 0.4499680488249506, 0.44998924315852684, 0.4499847353239815, 0.44999381371533675, 0.44998754740928076, 0.4499960197926556, 0.4499956381591644, 0.44999704694485054]
[0.44996797950171347, 0.44996797950171347, 0.4499892143847781, 0.44998468910849, 0.44999380000842476, 0.44998751720042185, 0.44999600772034715, 0.4499956381591644, 0.44999704694485054]
[0.4499675875468598, 0.4499675875468598, 0.4499890622603218, 0.44998447668655833, 0.4499937107120177, 0.4499873321020595, 0.44999591580181053, 0.44999556954920605, 0.4499969720090756]
[0.4499674053846789, 0.4499674053846789, 0.44998900181894863, 0.44998440428429337, 0.4499936386531566, 0.4499872875694745, 0.44999591241973264, 0.44999556599089396, 0.4499969720090756]
[0.44996701959471663, 0.44996701959471663, 0.4499888192993487, 0.44998428129348106, 0.4499935848809849, 0.44998707896164314, 0.4499958677688349, 0.44999546267904555, 0.4499969527658528]
[0.44996699098773674, 0.44996699098773674, 0.4499888192993487, 0.44998428129348106, 0.4499935848809849, 0.44998705522417787, 0.4499958631026896, 0.44999546267904555, 0.44999694323019285]
[0.44996686311645945, 0.44996686311645945, 0.44998879025393623, 0.4499842404074258, 0.4499935619802826, 0.44998699658434804, 0.4499958262362795, 0.44999544170438915, 0.4499969349570132]
[0.4499662239582486, 0.4499662239582486, 0.4499885688178238, 0.4499838895988272, 0.4499934677001891, 0.4499866905811857, 0.4499957104584906, 0.4499954033392146, 0.4499968802524083]
[0.44996614863528345, 0.44996614863528345, 0.44998853704421327, 0.4499838431117519, 0.44999345722155076, 0.4499866541442101, 0.4499957104584906, 0.44999538561393604, 0.4499968802524083]
[0.4499661065292527, 0.4499661065292527, 0.44998851841263926, 0.4499838214104614, 0.44999344318620715, 0.44998664010886646, 0.4499957040890939, 0.4499953748782727, 0.4499968802524083]
[0.44996606348520113, 0.44996606348520113, 0.4499884950859864, 0.44998380139648175, 0.4499934321508632, 0.4499866257608493, 0.4499957010194106, 0.4499953748782727, 0.4499968769397351]
[0.44996578414264415, 0.44996578414264415, 0.44998840958427616, 0.44998370558261847, 0.44999341082393013, 0.4499865462125885, 0.44999567350079217, 0.449995330523958, 0.44999683836799886]
[0.44996549031684724, 0.44996549031684724, 0.44998825880898063, 0.449983615053488, 0.44999335905043747, 0.44998642597878546, 0.4499955960646675, 0.4499952829919392, 0.4499968284865845]
[0.44996545571086677, 0.44996545571086677, 0.4499882406077146, 0.44998359685222195, 0.4499933475151106, 0.4499864165131587, 0.4499955960646675, 0.4499952829919392, 0.44999681902095773]
[0.44996542316575444, 0.44996542316575444, 0.4499882406077146, 0.4499835950394729, 0.4499933475151106, 0.44998639196304174, 0.44999559139854306, 0.4499952829919392, 0.4499968164512117]
[0.4499652245044181, 0.4499652245044181, 0.4499881789127065, 0.44998350651789437, 0.4499933206010142, 0.44998629343910546, 0.44999556915017563, 0.4499952710865151, 0.4499968047692219]
[0.44996504814105304, 0.44996504814105304, 0.4499881131524223, 0.4499834520655574, 0.4499932744506158, 0.44998620981025744, 0.4499955510322261, 0.4499952406506793, 0.4499967805878246]
[0.44996498781808936, 0.44996498781808936, 0.44998809010709034, 0.44998342263786334, 0.44999326068704737, 0.4499861806302536, 0.4499955510322261, 0.4499952406506793, 0.4499967805878246]
[0.44996443032717937, 0.44996443032717937, 0.4499878866323153, 0.44998308145935073, 0.4499931641341379, 0.4499859365555575, 0.449995481558652, 0.44999518870096655, 0.4499967575517321]
[0.4499643484673482, 0.4499643484673482, 0.4499878843326126, 0.4499830778945104, 0.4499931609258086, 0.44998588762081465, 0.449995481558652, 0.4499951819277969, 0.44999672380833]
[0.44996397767878626, 0.44996397767878626, 0.44998775279666736, 0.4499828957974597, 0.4499931118890314, 0.4499857371339503, 0.4499954608880407, 0.44999510591140024, 0.44999668024348355]
[0.4499639490720762, 0.4499639490720762, 0.44998775279666736, 0.4499828957974597, 0.4499931118890314, 0.4499857139664709, 0.449995455221953, 0.44999509794557857, 0.4499966722776619]
[0.44996364624675284, 0.44996364624675284, 0.44998764886250775, 0.4499827205415278, 0.44999305832179415, 0.4499855679028206, 0.44999540756496686, 0.44999506837105374, 0.4499966588688818]
[0.4499635020159867, 0.4499635020159867, 0.44998759961120227, 0.44998266067621867, 0.4499930385521436, 0.44998549338617233, 0.4499953812804493, 0.449995044916558, 0.4499966322638415]
[0.449963365146386, 0.449963365146386, 0.4499875426317677, 0.44998260961535447, 0.4499930298862851, 0.4499854509911667, 0.44999533368003697, 0.44999500578178725, 0.4499966224907899]
[0.4499633245407455, 0.4499633245407455, 0.4499875214306918, 0.4499825884142786, 0.44999301892075955, 0.44998543745595315, 0.44999532601417463, 0.449994999912436, 0.4499966115252644]
[0.4499631513792563, 0.4499631513792563, 0.44998747484325907, 0.4499825452068751, 0.449993000164283, 0.44998535616459506, 0.44999531824109484, 0.4499949831885772, 0.4499966115252644]
[0.449963071557165, 0.449963071557165, 0.4499874377703914, 0.44998249852000094, 0.44999298818578665, 0.4499853177280093, 0.44999530219295025, 0.44999496492521707, 0.4499966115252644]
[0.4499630356606306, 0.4499630356606306, 0.4499874171390309, 0.44998247788864043, 0.44999297622027523, 0.4499853057624979, 0.44999529352710116, 0.44999495295970565, 0.4499966115252644]
[0.44996219647185787, 0.44996219647185787, 0.4499871684631598, 0.44998212871339754, 0.4499926653475592, 0.44998513535535917, 0.4499952311006154, 0.44999480808569464, 0.44999653998967526]
[0.4499619536444225, 0.4499619536444225, 0.44998713991815087, 0.4499820659425132, 0.4499926308610201, 0.4499850237566475, 0.44999520957366423, 0.4499947667091955, 0.44999651290153214]
[0.4499617959145891, 0.4499617959145891, 0.44998707967568136, 0.4499819933921784, 0.44999259794117075, 0.4499849787922967, 0.4499951727202651, 0.4499947362125716, 0.449996487770242]
[0.449961518590216, 0.449961518590216, 0.4499869704322004, 0.44998185096937976, 0.44999254449546827, 0.44998485466048116, 0.4499951671709385, 0.4499947256188634, 0.4499964831352998]
[0.4499614710921273, 0.4499614710921273, 0.4499869545995041, 0.44998185096937976, 0.44999254449546827, 0.44998485466048116, 0.4499951596712602, 0.4499946931201313, 0.4499964831352998]
[0.44996108980606, 0.44996108980606, 0.4499868137352433, 0.44998170606845317, 0.44999249666913593, 0.44998473954964957, 0.4499950733210375, 0.44999457607453663, 0.44999643747557805]
[0.44996087764728304, 0.44996087764728304, 0.44998672680424323, 0.44998160567682005, 0.4499924692842099, 0.4499846553434176, 0.449995068007697, 0.4499945479242096, 0.4499963963795179]
[0.44996033965983145, 0.44996033965983145, 0.4499865546996405, 0.4499812934667665, 0.44999237313256535, 0.44998440454629646, 0.4499950057468683, 0.44999451994500217, 0.44999639131479513]
[0.4499595810052504, 0.4499595810052504, 0.449986311055726, 0.44998088712176576, 0.4499922512193399, 0.44998403228954914, 0.4499948552651029, 0.4499944132054101, 0.4499962662795161]
