total games = 1000
initial weights =  [0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]
initial mu =  0.01
every 250 games mu change 0.3

[0.04955806882847163, 0.04955806882847163, -0.09990867772333357, -0.13354035412743448, 0.3214353511606878, 0.6886363554995868, -0.38316775478834036, 0.17651369818597873, 0.1800864973702368]
[0.009980375994802325, 0.009980375994802325, -0.09990867772333357, -0.13354035412743448, 0.3214353511606878, 0.6653618824949802, -0.39870272630646947, 0.15786807111667683, 0.166893933092347]
[0.03595372635286149, 0.03595372635286149, -0.09990867772333357, -0.13354035412743448, 0.3214353511606878, 0.6858843741902849, -0.39870272630646947, 0.16484218097554623, 0.17066111816128443]
[0.0062588864459617085, 0.0062588864459617085, -0.10154359996644716, -0.13390341170420608, 0.3197157290429103, 0.6731192251228422, -0.4032175348310049, 0.17014145324583194, 0.16568513686899167]
[0.03686323604937909, 0.03686323604937909, -0.09559954770771055, -0.13273459552487135, 0.321352158077457, 0.6932712076906301, -0.4056075924375747, 0.17140109857122043, 0.16756663265912486]
[-0.0897264551345831, -0.0897264551345831, -0.09701237514592018, -0.13468229273242957, 0.31957447000342604, 0.6127734746497717, -0.4247795491412598, 0.16792191288331065, 0.13913900710934157]
[-0.03770036177762887, -0.03770036177762887, -0.09678433978321531, -0.13521069679231446, 0.31957447000342604, 0.6527171158068226, -0.4260265017769027, 0.18048724845902903, 0.14679079634377212]
[-0.02980634053841434, -0.02980634053841434, -0.09474624004435894, -0.1308070350527712, 0.31902687934893703, 0.6582463763429763, -0.4392245518515285, 0.18611678230045114, 0.1490383055089415]
[-0.010538037977845095, -0.010538037977845095, -0.09442575101774661, -0.12794906507766338, 0.3199737028737187, 0.6780273505385995, -0.4430775558084072, 0.18630048449280034, 0.14134727555108473]
[0.03286417616758022, 0.03286417616758022, -0.09442575101774661, -0.12794906507766338, 0.3199737028737187, 0.7090821029712658, -0.4428648553900688, 0.19753270104882822, 0.14273613634806906]
[0.05110505048090133, 0.05110505048090133, -0.09352622996207074, -0.12794906507766338, 0.3199737028737187, 0.7214445014077627, -0.4402423215010615, 0.19946926132521267, 0.1444591491814005]
[0.07783969639134657, 0.07783969639134657, -0.08931110163953664, -0.12794906507766338, 0.3199737028737187, 0.7376812743867165, -0.4376135174732039, 0.20271282542906238, 0.1461726587766574]
[-0.02205605473201494, -0.02205605473201494, -0.0873598967002599, -0.12980573781409965, 0.3199737028737187, 0.6754218378632042, -0.4537817129833308, 0.20172745318065274, 0.12957864199398617]
[0.0011845081127833533, 0.0011845081127833533, -0.09096750774610163, -0.13189666077614715, 0.3191267967520121, 0.6987013447286211, -0.4615396654464137, 0.20594105347842362, 0.12399095571601977]
[-0.11507600947976672, -0.11507600947976672, -0.08913789821716252, -0.13261953732910187, 0.3191267967520121, 0.6242995260456838, -0.49989195787917773, 0.19032454467439489, 0.11224725222120088]
[-0.05678104866119448, -0.05678104866119448, -0.0856981503103398, -0.13094818577775538, 0.31900018073696185, 0.666101973641503, -0.5065279999573972, 0.19894362706357405, 0.11416889643642578]
[-0.008657423947401275, -0.008657423947401275, -0.08382640442156453, -0.13094818577775538, 0.3199282803201732, 0.6947175234368898, -0.5044073777761873, 0.20444827475802194, 0.12337783669590491]
[0.02552263896679091, 0.02552263896679091, -0.08079415730776444, -0.13094818577775538, 0.3199282803201732, 0.7193983597387565, -0.5103792825279124, 0.21671151360426252, 0.12771119625141095]
[0.07296548219457247, 0.07296548219457247, -0.07980681043116654, -0.12679801822891804, 0.3199282803201732, 0.7477595625792586, -0.5081480424814625, 0.23029455463373977, 0.12771119625141095]
[-0.07545017932871313, -0.07545017932871313, -0.07744300377503952, -0.12755467517160943, 0.3199282803201732, 0.6546762281086028, -0.5420704936584231, 0.23129561041890873, 0.11161163308842423]
[-0.057610401878046016, -0.057610401878046016, -0.07691220189595163, -0.12883236712714358, 0.3199282803201732, 0.669314232709318, -0.5467642413305787, 0.23515054193829932, 0.11372875673178241]
[-0.011869331548059308, -0.011869331548059308, -0.07636196690773206, -0.12574016620529488, 0.32008840245356196, 0.6958992664744847, -0.5424802924083627, 0.2437523290197488, 0.11739927544934033]
[-0.1367612606533089, -0.1367612606533089, -0.07911127258725024, -0.12466739961475505, 0.3189054572957608, 0.6133851050501742, -0.5888837158198541, 0.24602389975017241, 0.11145446331135479]
[-0.09891315444684637, -0.09891315444684637, -0.07827199216929231, -0.12242816369064617, 0.3189054572957608, 0.6409872969288203, -0.5759413927327034, 0.24602389975017241, 0.1124356430584794]
[-0.16602805618563699, -0.16602805618563699, -0.07827199216929231, -0.12242816369064617, 0.31943271292512376, 0.6146858340568296, -0.6105004216624431, 0.23085192895324932, 0.0952597451237375]
[-0.16942023367085968, -0.16942023367085968, -0.07300983706669552, -0.12242816369064617, 0.31943271292512376, 0.6141665598495308, -0.6255738601153451, 0.22734400629159196, 0.0911803922419851]
[-0.09426676739097857, -0.09426676739097857, -0.07252227749981917, -0.0982239252286658, 0.3238428742283204, 0.656228891380465, -0.6380788346754599, 0.2709479416411382, 0.08947001510739579]
[-0.14284177337539689, -0.14284177337539689, -0.07252227749981917, -0.10104823039670689, 0.3238428742283204, 0.6359949549269432, -0.672890010101502, 0.2709479416411382, 0.08664570993935469]
[-0.07145263304617067, -0.07145263304617067, -0.07252227749981917, -0.10104823039670689, 0.3242656098091699, 0.6807797171600024, -0.6657415168425671, 0.27516578790895113, 0.08822146836887283]
[-0.06108740932193094, -0.06108740932193094, -0.07211542870487127, -0.09692475588489767, 0.3295599356674062, 0.6931816727555402, -0.6729923423714588, 0.2923170080614044, 0.08410320718993752]
[-0.020934497751025447, -0.020934497751025447, -0.07211542870487127, -0.09601550243259556, 0.3295599356674062, 0.719101461328408, -0.6706139972114136, 0.2938067469020996, 0.08669232952657047]
[0.007396627264303868, 0.007396627264303868, -0.07211542870487127, -0.09601550243259556, 0.3295599356674062, 0.7406076059205905, -0.6704122409263954, 0.2938067469020996, 0.089588293272969]
[-0.03677570956423553, -0.03677570956423553, -0.06919261406674145, -0.09623553396391686, 0.3295599356674062, 0.7130457845104586, -0.6862498094140879, 0.30129614566678004, 0.07463142866463057]
[0.0006692457237595351, 0.0006692457237595351, -0.06653583052943539, -0.09623553396391686, 0.3295599356674062, 0.736429436503635, -0.6842369067377891, 0.3144575590932793, 0.08338356041654904]
[-0.02071369479413975, -0.02071369479413975, -0.059611761470600835, -0.09834610550659495, 0.32959797523484524, 0.723172667833797, -0.7003847257496314, 0.32819296818630933, 0.08012801421259452]
[-0.07812517402547778, -0.07812517402547778, -0.06351972660097137, -0.09644891627410351, 0.3314395998759295, 0.6998367181400738, -0.7377721428457009, 0.3519956876432192, 0.07302885265667329]
[-0.17861707141927, -0.17861707141927, -0.06283141272998129, -0.09564750772905152, 0.329800997247522, 0.6312968886736703, -0.7706367014341534, 0.35251416423636855, 0.0484973385024374]
[-0.16346768796345962, -0.16346768796345962, -0.06283141272998129, -0.09564750772905152, 0.329800997247522, 0.6464462721294806, -0.7655869069488833, 0.35251416423636855, 0.0484973385024374]
[-0.0815566656167195, -0.0815566656167195, -0.06105823653081561, -0.09704612752380021, 0.3314847585482281, 0.6899802858628947, -0.783920605793259, 0.39646615203245117, 0.044726365061482524]
[-0.03165260797421996, -0.03165260797421996, -0.05689873048339324, -0.09258397599602904, 0.3323799778029173, 0.7154061241072105, -0.7928951399663543, 0.4332889948938018, 0.044848794179937326]
[-0.1177185626365433, -0.1177185626365433, -0.05947805979695845, -0.09258397599602904, 0.3235054792755262, 0.6653119013239972, -0.8107484664928912, 0.4323328503134112, 0.04177257725283018]
[-0.04515975352338615, -0.04515975352338615, -0.05949831390357077, -0.08891087881275905, 0.3268952860010079, 0.7134447573825831, -0.8109479948444349, 0.4513166910055174, 0.04175232314621786]
[-0.03465104392910106, -0.03465104392910106, -0.05784708059106528, -0.08891087881275905, 0.3268952860010079, 0.7232965605869668, -0.8186499669107982, 0.4529896284413293, 0.04015999995714479]
[0.023116004178116194, 0.023116004178116194, -0.047945811810046424, -0.08612710188588436, 0.3268952860010079, 0.7645242284864184, -0.8186499669107982, 0.46986782593154747, 0.04015999995714479]
[-0.010872363020494696, -0.010872363020494696, -0.04565449490928517, -0.08813199572974968, 0.326400347631842, 0.7537236025471101, -0.8378141800093482, 0.4784784239925469, 0.024048834009306796]
[-0.025388422190886172, -0.025388422190886172, -0.04610300796147018, -0.08630628941774227, 0.32495243001908136, 0.7388154841749701, -0.8418210705813902, 0.4901789590711058, 0.01799430019319254]
[0.011704766425478212, 0.011704766425478212, -0.043376758689965156, -0.08630628941774227, 0.32495243001908136, 0.765275135115835, -0.8418210705813902, 0.4901789590711058, 0.019054034447502994]
[0.030011239513734977, 0.030011239513734977, -0.043376758689965156, -0.08630628941774227, 0.32495243001908136, 0.7803685345097742, -0.8418210705813902, 0.49241174256098075, 0.025156192143588583]
[0.0820047032228695, 0.0820047032228695, -0.03830439612328238, -0.08630628941774227, 0.32495243001908136, 0.808319927626761, -0.8445708398445458, 0.5210700767777717, 0.029185639228996838]
[-0.03430194851586583, -0.03430194851586583, -0.03830439612328238, -0.09441381208436851, 0.32495243001908136, 0.7532387770195775, -0.8560228149022632, 0.5073223524116866, 0.007986850443289735]
[0.018502576388754154, 0.018502576388754154, -0.037189648135785555, -0.09353539703178856, 0.3249658503636609, 0.7841771820882937, -0.8563749911657027, 0.521934152460307, 0.012593330278365797]
[0.052018842699507205, 0.052018842699507205, -0.037189648135785555, -0.09257210945986184, 0.3249658503636609, 0.8104041526127718, -0.8454750698543383, 0.5380045127068549, 0.01826879118356589]
[-0.060833669598955066, -0.060833669598955066, -0.09253206083093937, -0.12830388934592862, 0.3259068203827208, 0.7377195262301052, -0.8963870171515443, 0.5543471760006755, -0.003971379127867473]
------------ Player 1 won 172 times ------------
------------ Player 2 won 28 times ------------
------------ There where 50 draws ------------
[-0.014958358839400318, -0.014958358839400318, -0.07238545178136627, -0.13095564652738673, 0.31705674737514494, 0.8237674227980875, -1.0732744818060456, 0.7855392149989944, -0.3905388939488603]
[0.09447772605244778, 0.09447772605244778, -0.10898729814549768, 0.014562854733868761, 0.32716765803525955, 1.0436507035566538, -1.1184959176660032, 1.1972194973615584, -1.0133257747067994]
[0.120543782871253, 0.120543782871253, -0.1459059835715333, -0.07498957777004547, 0.45392015494769117, 0.9709914574294851, -1.4576947159654419, 1.4893283002382802, -1.0452512139657522]
[-0.3630557659129987, -0.3630557659129987, -0.17853238287985945, -0.2855332036465792, 0.4795639705857046, 0.33206258405452826, -1.9663789286889974, 1.8933423287566942, -1.2085867821408658]
[0.13824626621575653, 0.13824626621575653, -0.07133911557911071, -0.28101968575682995, 0.4663451913868795, 0.6538613250061988, -2.5718130902181175, 2.7940876217646773, -1.803985303394306]
[0.3558911171269415, 0.3558911171269415, -0.02826885416687696, -0.1716740042331934, 0.4663451913868795, 0.5853199772735316, -2.5478166622811544, 2.808675289202208, -1.947479261248242]
[-0.0021761059255877846, -0.0021761059255877846, -0.08565321166635248, -0.06953584464551724, 0.4663451913868795, 0.4288501675300296, -2.7511326746154112, 2.8852914922173514, -2.419893389456723]
[-0.1451135068532166, -0.1451135068532166, -0.0629059338199936, 0.07535696482749629, 0.42742361233728293, -0.23027575852042753, -3.220251384131953, 5.009568148826273, -4.365687677837506]
[-0.2552991131438195, -0.2552991131438195, 0.019208047399333655, 0.09497855208180431, 0.39483865829412934, -1.1765008241361359, -3.8436291148026123, 5.683419960882542, -7.307844175752292]
[0.5311096931737014, 0.5311096931737014, -0.6209701164399758, 0.03307611649315437, 0.010792730951905583, -0.08473284301834755, -4.939421178632825, 7.403382664983917, -9.535210810988097]
[0.2602386895466693, 0.2602386895466693, -1.6304488078004997, 0.47637728574599975, 0.19155998579146793, 0.24378423025523205, -6.061216313948284, 8.142581099685103, -12.456982972646315]
[-0.14036933134924595, -0.14036933134924595, -0.7352685241373658, 1.09087391130407, -0.7391596948332264, -0.7985610930598651, -6.193494276585496, 9.546225632373252, -13.749802223945322]
[-1.351697810464687, -1.351697810464687, -0.9015237153248887, 1.0739596471039798, -1.980058595499639, -1.3000808420337107, -6.7749182181395335, 10.360530164564317, -15.794756600743707]
[1.139951500229079, 1.139951500229079, -0.9015237153248887, 0.4931368894517957, 1.0924134728463117, -1.3000808420337107, -7.1746552507107815, 11.59401527845227, -16.597428976971653]
[-1.3876497841942501, -1.3876497841942501, -2.2343395349287385, 0.4931368894517957, 1.0924134728463117, -2.383246277748876, -7.436422944639161, 11.59401527845227, -17.178195044517718]
[-0.09535294021584884, -0.09535294021584884, -2.2343395349287385, 0.4931368894517957, 1.0924134728463117, -1.107698831215115, -7.0056573299796945, 11.59401527845227, -16.999647884373147]
[0.10581435424286605, 0.10581435424286605, -2.2343395349287385, 0.4931368894517957, 1.0924134728463117, -1.0081347313220588, -7.0056573299796945, 11.59401527845227, -16.999647884373147]
[0.6814423183243614, 0.6814423183243614, -2.0130527982841953, 0.4931368894517957, 1.053223683960185, -1.6959479032528841, -9.41165379917545, 11.86140037425919, -17.810581629250905]
[4.546896626689616, 4.546896626689616, -0.1322960210017985, 0.4931368894517957, 2.0169297676761895, -2.040212010368673, -8.199939814747925, 14.161029316602828, -17.485802943511825]
[0.6874764112728545, 0.6874764112728545, -2.9336647202698503, 0.4931368894517957, 1.8915113303815638, -2.040212010368673, -9.505101422369231, 13.807188990317991, -17.485802943511825]
[-0.007164406906810694, -0.007164406906810694, -2.70210415658471, 0.4931368894517957, 1.8109226235314135, -3.036796542218318, -9.736648361762454, 13.34408148723963, -17.948910446590187]
[-0.8374522358302409, -0.8374522358302409, -2.4459741615743327, 0.8604919854730361, 3.1675320069812773, -3.634280134168937, -11.823825358970181, 15.794177803180853, -21.129563400777265]
[-0.26535440203351457, -0.26535440203351457, -2.4428010796855553, 0.8847666031610951, 1.8713282286581583, -4.847420176931229, -13.809464171790605, 16.61145054899064, -21.867920589535853]
[1.184061148590235, 1.184061148590235, -2.374645018213935, 2.0467146478192095, 0.9351882078206923, -3.772061044091154, -16.996525852869834, 21.57067820657535, -25.700359318912632]
[1.1601907203611908, 1.1601907203611908, -1.351178592242568, 5.186411200214158, -1.8034720543545055, -5.6694103494535115, -24.275786001976144, 29.5897613167377, -33.141383245646864]
[3.8828915794881422, 3.8828915794881422, -2.610543187241867, 5.738889107422957, -2.747797472397262, -4.091070219610225, -25.066930336430897, 34.07933287748211, -36.056294333779825]
[-1.1030623374045037, -1.1030623374045037, -5.2031509495670685, 6.706508601893235, -7.014389739036386, -2.812180334275876, -23.943204489094555, 41.36753344185909, -42.65385622943592]
[-0.028480634831371948, -0.028480634831371948, -5.397653490244712, 9.848955812308425, -10.276027202983476, -2.7450223623169374, -24.902571374735224, 45.861261108376375, -45.29967556229239]
[-2.657683431560797, -2.657683431560797, -5.397653490244712, 9.848955812308425, -13.269708303440154, -2.7450223623169374, -24.53809307100797, 45.861261108376375, -45.29967556229239]
[-0.9416981714485941, -0.9416981714485941, -5.397653490244712, 9.848955812308425, -12.630420582918175, -2.7450223623169374, -24.53809307100797, 46.937958647966596, -45.29967556229239]
[4.457293465375277, 4.457293465375277, -4.84476824956385, 11.727748412777975, -11.069343437849957, -2.7450223623169374, -26.18839403923672, 46.937958647966596, -46.447309968014466]
[9.12892406339833, 9.12892406339833, 1.233706311498181, 13.247379806282076, -20.037269784164025, -2.2905326944527804, -30.161863182588913, 66.02195234756663, -59.35177133221951]
[-6.996965382448432, -6.996965382448432, -3.44876249210204, 12.546544962771438, -35.05637563930619, -3.0933718447349046, -28.95381426546176, 70.85057589812473, -80.53195520355949]
[-0.6282263158075625, -0.6282263158075625, -3.44876249210204, 12.181444956593348, -32.49456866446201, -1.427276350388001, -29.69234205959235, 75.32434770651066, -83.44127679353674]
[-17.373027517993513, -17.373027517993513, -3.857923891709431, 9.835578905089593, -39.70528511356746, -1.427276350388001, -33.850714670375055, 83.16510379872193, -106.32295790478366]
[3.1256239307782407, 3.1256239307782407, 0.1990262181439304, 10.060826199657162, -19.90885771136034, -1.427276350388001, -45.09640104580395, 92.55350796815583, -122.79673543238613]
[4.169295065030477, 4.169295065030477, 1.2776718297467315, 10.060826199657162, -22.209287796178426, -1.427276350388001, -44.86027590661748, 94.81896357562334, -122.79673543238613]
[-15.665721819361222, -15.665721819361222, -0.4011086543997109, 14.051613675289314, -27.46350035952814, -1.427276350388001, -49.08261347932129, 94.81896357562334, -127.63177792438756]
[10.20245470255046, 10.20245470255046, -0.4011086543997109, 14.051613675289314, -19.543107641006603, -1.427276350388001, -35.0449182192146, 100.73420420652583, -132.84943282267605]
[-1.809677549516858, -1.809677549516858, -22.713947041379114, 16.658161396637034, -49.071556916643786, -1.427276350388001, -44.27259731272837, 94.79998934322295, -164.43658970422965]
[14.436906787027077, 14.436906787027077, -22.713947041379114, 16.658161396637034, -53.77030723395781, -1.427276350388001, -44.27259731272837, 95.75638266761327, -164.43658970422965]
[-2.0334195756147357, -2.0334195756147357, -17.104258433872275, 19.26953609362848, -75.6730517970798, -1.427276350388001, -42.696296562028955, 110.70144781611701, -176.63621582443338]
[-19.450864364877425, -19.450864364877425, -12.182834259980238, 15.092760049900866, -84.87389138033451, -1.427276350388001, -48.50211149178319, 110.70144781611701, -182.8920018750136]
[1.9431441302496966, 1.9431441302496966, -12.182834259980238, 14.225852118876963, -63.20634250276194, -1.427276350388001, -52.18613330526397, 121.44315625929613, -191.08449275057842]
[-3.030223758263572, -3.030223758263572, -12.182834259980238, 14.225852118876963, -69.42126995077552, -1.427276350388001, -52.18613330526397, 121.44315625929613, -191.08449275057842]
[28.058859276519545, 28.058859276519545, -9.888018842291538, 14.225852118876963, -56.02904354170125, -6.827467552804019, -39.89426845304016, 138.7270974599671, -208.7929113354913]
[-0.0020475558323859175, -0.0020475558323859175, -25.311216479896828, 10.871661400021495, -68.30026561950004, -11.899329512873022, -38.80937946380685, 157.81839627355566, -232.19344770994175]
[-1.561155557813276, -1.561155557813276, -9.37265289571084, 4.042139885157281, -101.37126267856047, -11.899329512873022, -47.72143652806499, 165.59129036162145, -339.7942395029864]
[-12.432980351286144, -12.432980351286144, -9.354230442497178, 7.969464696648765, -107.24575615288786, -2.3833990257254296, -38.42964682319667, 198.32691009686673, -400.4702513787474]
[10.101623447252337, 10.101623447252337, -9.354230442497178, 7.969464696648765, -111.07168126967663, -2.3833990257254296, -36.934281125984256, 198.32691009686673, -399.1430211169246]
[56.008506400305485, 56.008506400305485, 48.25254488580171, 7.734073470251605, -126.69575861785874, 8.523927866228265, -71.39800364594639, 232.94321961369388, -432.71273083998346]
[14.882158666319828, 14.882158666319828, 2.404607552793294, 22.20173665099501, -133.33622315526452, 8.523927866228265, -96.32293277063681, 223.7271039456623, -427.20511396382403]
[36.76591817115371, 36.76591817115371, -49.266127686424866, 29.845157870385368, -84.66565511771009, -18.30639684493815, -112.51350238808905, 281.43729652811544, -560.9226618094394]
[-11.024640777862105, -11.024640777862105, -84.08641893666625, 39.29940323003731, -84.096592209955, -8.852151485286202, -149.1319485392876, 266.4997363617808, -590.090500686395]
[14.051649972972648, 14.051649972972648, -84.08641893666625, 52.2400194326409, -87.23077141378775, -8.852151485286202, -160.0835107006242, 258.1521942465666, -602.3397064308002]
[-54.09962691008314, -54.09962691008314, -84.08641893666625, 52.2400194326409, -157.19616876210773, -8.852151485286202, -160.0835107006242, 258.1521942465666, -625.0567987251521]
[-51.163124282243416, -51.163124282243416, -84.08641893666625, 65.23628832355841, -136.62686420459318, -8.852151485286202, -160.0835107006242, 287.8455504431542, -644.9988905227656]
[73.79083779655207, 73.79083779655207, -75.22892265996597, 82.89503499046936, -36.76712652240024, -15.729103519868197, -139.79261688171087, 308.3487766849247, -748.3949020706827]
[-34.40568628785459, -34.40568628785459, -55.80804999123008, 82.89503499046936, -153.4590214538474, 0.7462534645623613, -211.82565688238387, 401.7661830410403, -1005.2662711874624]
[-3.884754217970169, -3.884754217970169, -51.290890874809236, 82.89503499046936, -38.99040643030518, 0.7462534645623613, -228.58516470269822, 359.11886706801465, -1012.8730835723371]
[40.34802399410307, 40.34802399410307, -21.213167808531082, 82.89503499046936, -88.90749414371103, 36.68641962378817, -174.9887035747556, 503.50035186067487, -1089.4117370462723]
[89.72230012150933, 89.72230012150933, -21.213167808531082, 82.89503499046936, -34.433761924323065, 36.68641962378817, -136.9730633978364, 524.3530146816494, -1104.1993940010225]
[-82.8214219597471, -82.8214219597471, -141.38291545001894, 69.53197515937337, -69.502061779987, 35.37638686186084, -147.44401541327966, 547.8481875860855, -1175.9617131477507]
[23.987533320125742, 23.987533320125742, -141.38291545001894, 69.53197515937337, 41.925620243407565, 35.37638686186084, -147.44401541327966, 590.0993799704477, -1175.7044415682858]
[60.742534122048916, 60.742534122048916, -191.79317774403557, -4.58045781044939, 93.42245361671701, 65.40455726553745, -133.99618139695176, 584.243484146695, -1238.121235635028]
[-18.210598987043, -18.210598987043, -191.14366213793494, -4.58045781044939, 92.85588761752247, -20.744310284948575, -130.43978897970774, 584.243484146695, -1238.121235635028]
[-11.505566054179067, -11.505566054179067, -199.5519440353445, -7.389871214714832, 102.35521597829567, 78.39784917385907, -113.70034885477047, 607.6339557062851, -1360.5049781525852]
[-102.02458801119651, -102.02458801119651, -247.47969092947818, 106.57791523086371, 102.4071938301661, -141.54765468377062, -303.64349387621274, 624.2511196807238, -1601.0307281683959]
[-43.52043561066398, -43.52043561066398, -166.92443918311204, 106.57791523086371, 119.34007908991816, -173.2890798643586, -292.3776960891276, 687.6977841335961, -1626.8895006509338]
[-106.25371575519131, -106.25371575519131, -166.92443918311204, 106.57791523086371, 103.40753093647197, -122.96981128198915, -292.3776960891276, 660.0577094684777, -1699.9195818514663]
[-3.4310778275443603, -3.4310778275443603, -95.3781133845768, 106.57791523086371, 81.79110162327967, -131.51871422213523, -115.93567525818395, 693.9369272011693, -1628.373256052931]
[13.652219447373135, 13.652219447373135, -137.47233070291625, 53.886871999220546, 100.79475792015188, -72.224750142258, -110.6715818696786, 739.5468666652841, -1708.1757071035331]
[-103.81310473989191, -103.81310473989191, -174.97677690408415, 179.9860743314431, 22.03600971727096, -155.33754102906627, -291.07916526969575, 797.312272994247, -1931.1987961313596]
[-94.6194664760288, -94.6194664760288, -182.97185233949045, 171.31447346967755, 50.081628605268634, -139.94211907482287, -309.6992355725197, 850.2792323284484, -2000.921952672087]
[81.8474876188807, 81.8474876188807, -103.81098414635231, 319.54907227719787, -118.21089036524693, -273.75013563386557, 23.363095772118086, 1297.1593109707824, -2341.782797581425]
[-166.56572286695769, -166.56572286695769, -204.4877381434843, 427.48192358699777, -354.95717927151514, -273.75013563386557, 73.03516386606432, 1208.0876295298006, -2688.6088694111645]
[117.20162981397733, 117.20162981397733, -204.4877381434843, 427.48192358699777, -100.00739729917957, -256.21735775365255, 90.56794174627731, 1113.101080087201, -2604.8131425982533]
[368.37287771536757, 368.37287771536757, 88.25000922460575, 367.92359885344376, -210.6585917572772, -38.25508620178956, -242.91502090872018, 937.313940234345, -3149.8482033684318]
[757.8052303200196, 757.8052303200196, 209.9484685606372, 250.01400967151605, -209.3585009906546, -12.936423599719916, -729.7034348649291, 1029.11850190743, -3158.071708519972]
[8.669077304826253, 8.669077304826253, -538.9770239231085, 249.80334914006832, -216.9985961200614, -12.936423599719916, -986.634259936505, 1029.11850190743, -3158.071708519972]
[25.116505488260117, 25.116505488260117, -538.9770239231085, 269.10956946748024, -178.3722211956622, -127.38523764997564, -1101.39928596514, 1075.92010294963, -3158.071708519972]
[257.2548092560707, 257.2548092560707, -419.8319255413386, 353.8221028394021, -293.600929800126, -127.38523764997564, -1206.0877555777647, 1133.6062450574861, -3295.6549587793866]
[146.96711144070343, 146.96711144070343, -419.0891122998297, 415.803147741866, -629.8280866831433, -127.38523764997564, -1391.3693898899187, 1284.0868113479519, -3481.400116926817]
[176.38768525270268, 176.38768525270268, -572.814961019502, 415.803147741866, -495.84982609023876, -127.38523764997564, -1443.4568186929887, 1425.9318963185303, -3481.400116926817]
[138.40965404478513, 138.40965404478513, -666.8560804341951, 643.8078463883057, -774.5512663121903, -127.38523764997564, -1647.6847700417009, 1862.7018893259249, -3685.3195230353836]
[-242.07674768770028, -242.07674768770028, -733.9704276038526, 1028.9946868478614, -1594.0591139325486, 3.9769700229250873, -1747.6117061202876, 2518.8283634735417, -4652.594034653402]
[-26.45088193253764, -26.45088193253764, -718.5668936083097, 1028.9946868478614, -1543.3116326180793, 3.9769700229250873, -1784.1407388269686, 2578.3272331727144, -4652.594034653402]
[-152.85483089917062, -152.85483089917062, -718.5668936083097, 1028.9946868478614, -1627.5809319291682, 3.9769700229250873, -1626.955458118653, 2695.5563764706703, -4745.763439720797]
[228.00872636589685, 228.00872636589685, -24.026108665862296, 1712.089472461566, -2857.3907006507243, 3.9769700229250873, -1491.3755682956855, 4143.877686603533, -5725.147109460021]
[-843.9594252853044, -843.9594252853044, 1053.5318779990084, 1515.775473779573, -4701.4144422800355, 569.2043838886317, -3499.003688397428, 7091.96968346698, -10652.070696084635]
[-596.673601222993, -596.673601222993, 834.0555090484986, 1481.5393767266867, -4752.765519148282, 569.2043838886317, -3209.762799922798, 7211.104875872916, -10813.980262688416]
[-92.83244954037139, -92.83244954037139, 834.0555090484986, 1845.8676523992783, -5162.278293985966, 1015.1541811354094, -3209.762799922798, 7579.776619892314, -11661.525829662254]
[-423.13986335298375, -423.13986335298375, 1137.2954687393408, 2074.643079435674, -5965.931174795416, 1015.1541811354094, -3375.147969263198, 7159.1911242488895, -11661.525829662254]
[-649.4163479181368, -649.4163479181368, 2029.9749139246892, 1223.7492955382959, -7923.622627397405, 1335.9513229741829, -4161.919476873353, 8624.7335009856, -13645.667575091004]
[-1499.5844775861665, -1499.5844775861665, 2096.9937884478586, 1139.2882171538956, -7970.7194364625775, 1335.9513229741829, -4385.194529171156, 8748.673318748222, -14358.722634783688]
[-1814.4748069519837, -1814.4748069519837, 2033.679042299287, 1647.3739998843926, -8297.145887135837, 1335.9513229741829, -5349.436022033495, 9484.409249424853, -14683.395402551461]
[-1896.7792853633503, -1896.7792853633503, 1661.7674460214066, 2194.244032908494, -8935.465809763105, 1699.935820527082, -5842.051977165187, 9949.590378419422, -15058.237915523852]
[2286.3354811138115, 2286.3354811138115, 1661.7674460214066, 1872.7269244808838, -5874.913087354632, 1699.935820527082, -5959.619457138766, 10016.304474895722, -15058.237915523852]
[-227.87917345028646, -227.87917345028646, -1409.4262595286395, 1630.3589780473644, -7219.170106434462, 2392.240812229993, -6485.269391924381, 13918.83854822962, -19230.327023936043]
[-292.3127171321594, -292.3127171321594, -1466.0059250155102, 1874.7692838655244, -9054.956638503125, 1444.5305055223387, -6056.207656060989, 19008.746851650874, -25895.51025406779]
[-3404.2881849757996, -3404.2881849757996, 212.17206046520326, 1151.6433878842104, -11300.027774228864, 917.0336780060122, -5456.346405157003, 22532.27802552654, -29407.171890785547]
[-243.1472333305794, -243.1472333305794, 212.17206046520326, 1456.0513259167965, -8443.294760616229, 917.0336780060122, -4707.040692641182, 22836.685963559125, -29407.171890785547]
[-487.90954567297445, -487.90954567297445, 288.1562444843981, 2097.634195474134, -8353.53822921174, 917.0336780060122, -6287.864638834176, 24252.30605656808, -29407.171890785547]
[-381.62891240371425, -381.62891240371425, -505.82486675488286, 4317.435989639856, -9072.312760649407, 917.0336780060122, -6836.261662305587, 23838.44945073782, -34619.841810763945]
[11.218665704062687, 11.218665704062687, -371.38873517020227, 4317.435989639856, -10288.346364285988, 917.0336780060122, -6516.0519771627705, 25529.55915584314, -35795.739362990025]
[-645.2977514989462, -645.2977514989462, 1321.3915817800641, 4125.383881964382, -12184.994997191294, 1388.042745479387, -6507.590516503292, 25046.750203707332, -36918.468111096576]
